"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
10,163482489,0,50,0,3,5
12,163483047,0,50,0,3,13
14,163483495,0,50,10,0,9
16,163483611,0,50,10,1,5
18,163485417,0,50,10,1,13
20,163486997,0,50,10,2,9
22,163488505,0,50,10,3,5
24,163489535,0,50,10,3,13
26,163490408,0,50,20,0,9
28,163490480,0,50,20,1,5
30,163494266,0,50,20,1,13
32,163498085,0,50,20,2,9
34,163500138,0,50,20,3,5
36,163502444,0,50,20,3,13
38,163504827,0,50,30,0,9
40,163504926,0,50,30,1,5
42,163507800,0,50,30,1,13
44,163511678,0,50,30,2,9
46,163514962,0,50,30,3,5
48,163517764,0,50,30,3,13
50,163520590,0,50,40,0,9
52,163520690,0,50,40,1,5
54,163524027,0,50,40,1,13
56,163529151,0,50,40,2,9
58,163533055,0,50,40,3,5
60,163535869,0,50,40,3,13
62,163543289,0,50,50,0,9
64,163543368,0,50,50,1,5
66,163548536,0,50,50,1,13
68,163558871,0,50,50,2,9
70,163570125,0,50,50,3,5
72,163574423,0,50,50,3,13
74,163582517,1,50,0,0,9
76,163582692,1,50,0,1,5
78,163586398,1,50,0,1,13
80,163589315,1,50,0,2,9
82,163593200,1,50,0,3,5
84,163597008,1,50,0,3,13
86,163600138,1,50,10,0,9
88,163600378,1,50,10,1,5
90,163607967,1,50,10,1,13
92,163617185,1,50,10,2,9
94,163626489,1,50,10,3,5
96,163637283,1,50,10,3,13
98,163644212,1,50,20,0,9
100,163644422,1,50,20,1,5
102,163656068,1,50,20,1,13
104,163668595,1,50,20,2,9
106,163682935,1,50,20,3,5
108,163699760,1,50,20,3,13
110,163713010,1,50,30,0,9
112,163713252,1,50,30,1,5
114,163731904,1,50,30,1,13
116,163750503,1,50,30,2,9
118,163772230,1,50,30,3,5
120,163788319,1,50,30,3,13
122,163803745,1,50,40,0,9
124,163804004,1,50,40,1,5
126,163824343,1,50,40,1,13
128,163848024,1,50,40,2,9
130,163875175,1,50,40,3,5
132,163893703,1,50,40,3,13
134,163924820,1,50,50,0,9
136,163924974,1,50,50,1,5
138,163960714,1,50,50,1,13
140,163995352,1,50,50,2,9
142,164014708,1,50,50,3,5
144,164034907,1,50,50,3,13
146,164071329,2,50,0,0,9
148,164071618,2,50,0,1,5
150,164073971,2,50,0,1,13
152,164075571,2,50,0,2,9
154,164078809,2,50,0,3,5
156,164080636,2,50,0,3,13
158,164081555,2,50,10,0,9
160,164081758,2,50,10,1,5
162,164086064,2,50,10,1,13
164,164089426,2,50,10,2,9
166,164093808,2,50,10,3,5
168,164101555,2,50,10,3,13
170,164106506,2,50,20,0,9
172,164106660,2,50,20,1,5
174,164118341,2,50,20,1,13
176,164129438,2,50,20,2,9
178,164146157,2,50,20,3,5
180,164154896,2,50,20,3,13
182,164167432,2,50,30,0,9
184,164167778,2,50,30,1,5
186,164183558,2,50,30,1,13
188,164197534,2,50,30,2,9
190,164221031,2,50,30,3,5
192,164231375,2,50,30,3,13
194,164245537,2,50,40,0,9
196,164245792,2,50,40,1,5
198,164256374,2,50,40,1,13
200,164274842,2,50,40,2,9
202,164304645,2,50,40,3,5
204,164315919,2,50,40,3,13
206,164337285,2,50,50,0,9
208,164337449,2,50,50,1,5
210,164359860,2,50,50,1,13
212,164387647,2,50,50,2,9
214,164409157,2,50,50,3,5
216,164428506,2,50,50,3,13
218,164452526,3,50,0,0,9
220,164452822,3,50,0,1,5
222,164455201,3,50,0,1,13
224,164457196,3,50,0,2,9
226,164460371,3,50,0,3,5
228,164462744,3,50,0,3,13
230,164466452,3,50,10,0,9
232,164466786,3,50,10,1,5
234,164475977,3,50,10,1,13
236,164482668,3,50,10,2,9
238,164490665,3,50,10,3,5
240,164500220,3,50,10,3,13
242,164509373,3,50,20,0,9
244,164509759,3,50,20,1,5
246,164525355,3,50,20,1,13
248,164537994,3,50,20,2,9
250,164560976,3,50,20,3,5
252,164572123,3,50,20,3,13
254,164583460,3,50,30,0,9
256,164583850,3,50,30,1,5
258,164604331,3,50,30,1,13
260,164626477,3,50,30,2,9
262,164660756,3,50,30,3,5
264,164676516,3,50,30,3,13
266,164696691,3,50,40,0,9
268,164696980,3,50,40,1,5
270,164723524,3,50,40,1,13
272,164749885,3,50,40,2,9
274,164769802,3,50,40,3,5
276,164784985,3,50,40,3,13
278,164813953,3,50,50,0,9
280,164814285,3,50,50,1,5
282,164847304,3,50,50,1,13
284,164872989,3,50,50,2,9
286,164915071,3,50,50,3,5
288,164941085,3,50,50,3,13
290,164981776,4,50,0,0,9
292,164982415,4,50,0,1,5
294,164986428,4,50,0,1,13
296,164992098,4,50,0,2,9
298,165001635,4,50,0,3,5
300,165006174,4,50,0,3,13
302,165011913,4,50,10,0,9
304,165012423,4,50,10,1,5
306,165024962,4,50,10,1,13
308,165045473,4,50,10,2,9
310,165068461,4,50,10,3,5
312,165083383,4,50,10,3,13
314,165102658,4,50,20,0,9
316,165103246,4,50,20,1,5
318,165123732,4,50,20,1,13
320,165179715,4,50,20,2,9
322,165221272,4,50,20,3,5
324,165245739,4,50,20,3,13
326,165283308,4,50,30,0,9
328,165283966,4,50,30,1,5
330,165317393,4,50,30,1,13
332,165370018,4,50,30,2,9
334,165409772,4,50,30,3,5
336,165437529,4,50,30,3,13
338,165492077,4,50,40,0,9
340,165492673,4,50,40,1,5
342,165530557,4,50,40,1,13
344,165593863,4,50,40,2,9
346,165648203,4,50,40,3,5
348,165690265,4,50,40,3,13
350,165767172,4,50,50,0,9
352,165767693,4,50,50,1,5
354,165820231,4,50,50,1,13
356,165888190,4,50,50,2,9
358,165981687,4,50,50,3,5
360,166055280,4,50,50,3,13
362,166093443,5,50,0,0,9
364,166094025,5,50,0,1,5
366,166100337,5,50,0,1,13
368,166105997,5,50,0,2,9
370,166116174,5,50,0,3,5
372,166119951,5,50,0,3,13
374,166128616,5,50,10,0,9
376,166129231,5,50,10,1,5
378,166144786,5,50,10,1,13
380,166179116,5,50,10,2,9
382,166205823,5,50,10,3,5
384,166218709,5,50,10,3,13
386,166241386,5,50,20,0,9
388,166241862,5,50,20,1,5
390,166271317,5,50,20,1,13
392,166336990,5,50,20,2,9
394,166380077,5,50,20,3,5
396,166407847,5,50,20,3,13
398,166463970,5,50,30,0,9
400,166464681,5,50,30,1,5
402,166490034,5,50,30,1,13
404,166580670,5,50,30,2,9
406,166656628,5,50,30,3,5
408,166695576,5,50,30,3,13
410,166759141,5,50,40,0,9
412,166759682,5,50,40,1,5
414,166810379,5,50,40,1,13
416,166897259,5,50,40,2,9
418,166961385,5,50,40,3,5
420,167013461,5,50,40,3,13
422,167099920,5,50,50,0,9
424,167100702,5,50,50,1,5
426,167157847,5,50,50,1,13
428,167263655,5,50,50,2,9
430,167373869,5,50,50,3,5
432,167457797,5,50,50,3,13
