"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
203,-423542908,2,50,40,3,9
205,-423523999,2,50,50,0,5
207,-423523724,2,50,50,0,13
209,-423523556,2,50,50,1,9
211,-423481821,2,50,50,2,5
213,-423453938,2,50,50,2,13
215,-423434206,2,50,50,3,9
217,-423409095,3,50,0,0,5
219,-423408852,3,50,0,0,13
221,-423408602,3,50,0,1,9
223,-423405685,3,50,0,2,5
225,-423401527,3,50,0,2,13
227,-423398232,3,50,0,3,9
229,-423394816,3,50,10,0,5
231,-423394503,3,50,10,0,13
233,-423394297,3,50,10,1,9
235,-423382715,3,50,10,2,5
237,-423371009,3,50,10,2,13
239,-423362311,3,50,10,3,9
241,-423349984,3,50,20,0,5
243,-423349609,3,50,20,0,13
245,-423349319,3,50,20,1,9
247,-423331951,3,50,20,2,5
249,-423315526,3,50,20,2,13
251,-423295766,3,50,20,3,9
253,-423283207,3,50,30,0,5
255,-423282853,3,50,30,0,13
257,-423282559,3,50,30,1,9
259,-423268459,3,50,30,2,5
261,-423245109,3,50,30,2,13
263,-423227771,3,50,30,3,9
265,-423206938,3,50,40,0,5
267,-423206619,3,50,40,0,13
269,-423206362,3,50,40,1,9
271,-423165021,3,50,40,2,5
273,-423144488,3,50,40,2,13
275,-423119644,3,50,40,3,9
277,-423099916,3,50,50,0,5
279,-423099567,3,50,50,0,13
281,-423099209,3,50,50,1,9
283,-423055277,3,50,50,2,5
285,-423025390,3,50,50,2,13
287,-422996914,3,50,50,3,9
289,-422965624,4,50,0,0,5
291,-422964951,4,50,0,0,13
293,-422964409,4,50,0,1,9
295,-422958371,4,50,0,2,5
297,-422951615,4,50,0,2,13
299,-422939910,4,50,0,3,9
301,-422934209,4,50,10,0,5
303,-422933642,4,50,10,0,13
305,-422933209,4,50,10,1,9
307,-422908001,4,50,10,2,5
309,-422893685,4,50,10,2,13
311,-422864150,4,50,10,3,9
313,-422845719,4,50,20,0,5
315,-422845155,4,50,20,0,13
317,-422844632,4,50,20,1,9
319,-422814744,4,50,20,2,5
321,-422788091,4,50,20,2,13
323,-422758288,4,50,20,3,9
325,-422724953,4,50,30,0,5
327,-422724365,4,50,30,0,13
329,-422723833,4,50,30,1,9
331,-422685230,4,50,30,2,5
333,-422655235,4,50,30,2,13
335,-422605023,4,50,30,3,9
337,-422550139,4,50,40,0,5
339,-422549569,4,50,40,0,13
341,-422549021,4,50,40,1,9
343,-422482383,4,50,40,2,5
345,-422447900,4,50,40,2,13
347,-422349020,4,50,40,3,9
349,-422284052,4,50,50,0,5
351,-422283469,4,50,50,0,13
353,-422282963,4,50,50,1,9
355,-422224191,4,50,50,2,5
357,-422181391,4,50,50,2,13
359,-422098525,4,50,50,3,9
361,-421989343,5,50,0,0,5
363,-421988735,5,50,0,0,13
365,-421988078,5,50,0,1,9
367,-421981652,5,50,0,2,5
369,-421971867,5,50,0,2,13
371,-421953262,5,50,0,3,9
373,-421946207,5,50,10,0,5
375,-421945632,5,50,10,0,13
377,-421945144,5,50,10,1,9
379,-421926423,5,50,10,2,5
381,-421907709,5,50,10,2,13
383,-421883594,5,50,10,3,9
385,-421853834,5,50,20,0,5
387,-421853079,5,50,20,0,13
389,-421852428,5,50,20,1,9
391,-421822168,5,50,20,2,5
393,-421789137,5,50,20,2,13
395,-421727810,5,50,20,3,9
397,-421690187,5,50,30,0,5
399,-421689586,5,50,30,0,13
401,-421688969,5,50,30,1,9
403,-421610915,5,50,30,2,5
405,-421561254,5,50,30,2,13
407,-421474576,5,50,30,3,9
409,-421421893,5,50,40,0,5
411,-421420795,5,50,40,0,13
413,-421420422,5,50,40,1,9
415,-421337104,5,50,40,2,5
417,-421282165,5,50,40,2,13
419,-421241464,5,50,40,3,9
421,-421149931,5,50,50,0,5
423,-421149225,5,50,50,0,13
425,-421148646,5,50,50,1,9
427,-421049545,5,50,50,2,5
429,-420984896,5,50,50,2,13
431,-420882071,5,50,50,3,9
2,-424277976,0,50,0,0,9
4,-424277505,0,50,0,1,5
6,-424276676,0,50,0,1,13
8,-424275967,0,50,0,2,9
10,-424275051,0,50,0,3,5
12,-424274404,0,50,0,3,13
14,-424274020,0,50,10,0,9
16,-424273941,0,50,10,1,5
18,-424272903,0,50,10,1,13
20,-424272223,0,50,10,2,9
22,-424270378,0,50,10,3,5
24,-424268078,0,50,10,3,13
26,-424266946,0,50,20,0,9
28,-424266841,0,50,20,1,5
30,-424265200,0,50,20,1,13
32,-424262900,0,50,20,2,9
34,-424259830,0,50,20,3,5
36,-424257487,0,50,20,3,13
38,-424254121,0,50,30,0,9
40,-424253995,0,50,30,1,5
42,-424250215,0,50,30,1,13
44,-424246066,0,50,30,2,9
46,-424239448,0,50,30,3,5
48,-424235175,0,50,30,3,13
50,-424230750,0,50,40,0,9
52,-424230661,0,50,40,1,5
54,-424225687,0,50,40,1,13
56,-424222478,0,50,40,2,9
58,-424216445,0,50,40,3,5
60,-424208853,0,50,40,3,13
62,-424204082,0,50,50,0,9
64,-424203998,0,50,50,1,5
66,-424198783,0,50,50,1,13
68,-424192510,0,50,50,2,9
70,-424185426,0,50,50,3,5
72,-424179953,0,50,50,3,13
74,-424169408,1,50,0,0,9
76,-424169173,1,50,0,1,5
78,-424166700,1,50,0,1,13
80,-424164525,1,50,0,2,9
82,-424161285,1,50,0,3,5
84,-424156754,1,50,0,3,13
86,-424154702,1,50,10,0,9
88,-424154369,1,50,10,1,5
90,-424146689,1,50,10,1,13
92,-424139402,1,50,10,2,9
94,-424122140,1,50,10,3,5
96,-424111294,1,50,10,3,13
98,-424102176,1,50,20,0,9
100,-424101974,1,50,20,1,5
102,-424087036,1,50,20,1,13
104,-424072074,1,50,20,2,9
106,-424044970,1,50,20,3,5
108,-424027432,1,50,20,3,13
110,-424013563,1,50,30,0,9
112,-424013309,1,50,30,1,5
114,-423993179,1,50,30,1,13
116,-423972024,1,50,30,2,9
118,-423937655,1,50,30,3,5
120,-423915346,1,50,30,3,13
122,-423892223,1,50,40,0,9
124,-423891981,1,50,40,1,5
126,-423868639,1,50,40,1,13
128,-423855765,1,50,40,2,9
130,-423842680,1,50,40,3,5
132,-423819961,1,50,40,3,13
134,-423796135,1,50,50,0,9
136,-423795900,1,50,50,1,5
138,-423765350,1,50,50,1,13
140,-423738419,1,50,50,2,9
142,-423707928,1,50,50,3,5
144,-423685170,1,50,50,3,13
146,-423656277,2,50,0,0,9
148,-423656059,2,50,0,1,5
150,-423654041,2,50,0,1,13
152,-423652628,2,50,0,2,9
154,-423649555,2,50,0,3,5
156,-423648444,2,50,0,3,13
158,-423646402,2,50,10,0,9
160,-423646251,2,50,10,1,5
162,-423641690,2,50,10,1,13
164,-423637024,2,50,10,2,9
166,-423626675,2,50,10,3,5
168,-423621341,2,50,10,3,13
170,-423615639,2,50,20,0,9
172,-423615405,2,50,20,1,5
174,-423606100,2,50,20,1,13
176,-423598809,2,50,20,2,9
178,-423588989,2,50,20,3,5
180,-423573257,2,50,20,3,13
182,-423565335,2,50,30,0,9
184,-423565182,2,50,30,1,5
186,-423552509,2,50,30,1,13
188,-423545694,2,50,30,2,9
190,-423522775,2,50,30,3,5
192,-423515721,2,50,30,3,13
194,-423503674,2,50,40,0,9
196,-423503413,2,50,40,1,5
198,-423474496,2,50,40,1,13
200,-423453640,2,50,40,2,9
202,-423420980,2,50,40,3,5
204,-423409593,2,50,40,3,13
206,-423392538,2,50,50,0,9
208,-423392322,2,50,50,1,5
210,-423369436,2,50,50,1,13
212,-423351438,2,50,50,2,9
214,-423332508,2,50,50,3,5
216,-423318799,2,50,50,3,13
218,-423295127,3,50,0,0,9
220,-423294818,3,50,0,1,5
222,-423292328,3,50,0,1,13
224,-423290136,3,50,0,2,9
226,-423284390,3,50,0,3,5
228,-423281076,3,50,0,3,13
230,-423278465,3,50,10,0,9
232,-423278233,3,50,10,1,5
234,-423269625,3,50,10,1,13
236,-423261115,3,50,10,2,9
238,-423247060,3,50,10,3,5
240,-423239420,3,50,10,3,13
242,-423228735,3,50,20,0,9
244,-423228344,3,50,20,1,5
246,-423214854,3,50,20,1,13
248,-423205273,3,50,20,2,9
250,-423189652,3,50,20,3,5
252,-423173787,3,50,20,3,13
254,-423160803,3,50,30,0,9
256,-423160559,3,50,30,1,5
258,-423145703,3,50,30,1,13
260,-423128512,3,50,30,2,9
262,-423104809,3,50,30,3,5
264,-423089066,3,50,30,3,13
266,-423066944,3,50,40,0,9
268,-423066625,3,50,40,1,5
270,-423051377,3,50,40,1,13
272,-423032430,3,50,40,2,9
274,-422997309,3,50,40,3,5
276,-422964107,3,50,40,3,13
278,-422944757,3,50,50,0,9
280,-422944418,3,50,50,1,5
282,-422918894,3,50,50,1,13
284,-422894124,3,50,50,2,9
286,-422864956,3,50,50,3,5
288,-422836771,3,50,50,3,13
290,-422805066,4,50,0,0,9
292,-422804514,4,50,0,1,5
294,-422800274,4,50,0,1,13
296,-422794538,4,50,0,2,9
298,-422782737,4,50,0,3,5
300,-422778169,4,50,0,3,13
302,-422771361,4,50,10,0,9
304,-422770884,4,50,10,1,5
306,-422755680,4,50,10,1,13
308,-422732110,4,50,10,2,9
310,-422709759,4,50,10,3,5
312,-422697035,4,50,10,3,13
314,-422670913,4,50,20,0,9
316,-422670331,4,50,20,1,5
318,-422645460,4,50,20,1,13
320,-422604879,4,50,20,2,9
322,-422572391,4,50,20,3,5
324,-422553506,4,50,20,3,13
326,-422504840,4,50,30,0,9
328,-422504322,4,50,30,1,5
330,-422474544,4,50,30,1,13
332,-422428293,4,50,30,2,9
334,-422383896,4,50,30,3,5
336,-422349070,4,50,30,3,13
338,-422322931,4,50,40,0,9
340,-422322366,4,50,40,1,5
342,-422282084,4,50,40,1,13
344,-422208151,4,50,40,2,9
346,-422156061,4,50,40,3,5
348,-422115818,4,50,40,3,13
350,-422027340,4,50,50,0,9
352,-422026698,4,50,50,1,5
354,-421972547,4,50,50,1,13
356,-421898972,4,50,50,2,9
358,-421834388,4,50,50,3,5
360,-421803397,4,50,50,3,13
362,-421716621,5,50,0,0,9
364,-421716038,5,50,0,1,5
366,-421711267,5,50,0,1,13
368,-421703609,5,50,0,2,9
370,-421689973,5,50,0,3,5
372,-421684418,5,50,0,3,13
374,-421674824,5,50,10,0,9
376,-421674157,5,50,10,1,5
378,-421657204,5,50,10,1,13
380,-421632490,5,50,10,2,9
382,-421597397,5,50,10,3,5
384,-421579264,5,50,10,3,13
386,-421548332,5,50,20,0,9
388,-421547796,5,50,20,1,5
390,-421528917,5,50,20,1,13
392,-421466225,5,50,20,2,9
394,-421411370,5,50,20,3,5
396,-421388145,5,50,20,3,13
398,-421350184,5,50,30,0,9
400,-421349582,5,50,30,1,5
402,-421320969,5,50,30,1,13
404,-421263521,5,50,30,2,9
406,-421204526,5,50,30,3,5
408,-421156730,5,50,30,3,13
410,-421101960,5,50,40,0,9
412,-421101507,5,50,40,1,5
414,-421070276,5,50,40,1,13
416,-420974433,5,50,40,2,9
418,-420914982,5,50,40,3,5
420,-420861143,5,50,40,3,13
422,-420709858,5,50,50,0,9
424,-420709272,5,50,50,1,5
426,-420638159,5,50,50,1,13
428,-420543938,5,50,50,2,9
430,-420455194,5,50,50,3,5
432,-420407437,5,50,50,3,13
