"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
373,-10051597,5,50,10,0,5
375,-10051108,5,50,10,0,13
377,-10050439,5,50,10,1,9
379,-10023236,5,50,10,2,5
381,-10007427,5,50,10,2,13
383,-9984716,5,50,10,3,9
385,-9951933,5,50,20,0,5
387,-9951393,5,50,20,0,13
389,-9950757,5,50,20,1,9
391,-9909420,5,50,20,2,5
393,-9879143,5,50,20,2,13
395,-9807564,5,50,20,3,9
397,-9763317,5,50,30,0,5
399,-9762663,5,50,30,0,13
401,-9762031,5,50,30,1,9
403,-9715525,5,50,30,2,5
405,-9679670,5,50,30,2,13
407,-9599892,5,50,30,3,9
409,-9537423,5,50,40,0,5
411,-9536752,5,50,40,0,13
413,-9536235,5,50,40,1,9
415,-9453700,5,50,40,2,5
417,-9401940,5,50,40,2,13
419,-9279941,5,50,40,3,9
421,-9195434,5,50,50,0,5
423,-9194829,5,50,50,0,13
425,-9194325,5,50,50,1,9
427,-9106242,5,50,50,2,5
429,-9042248,5,50,50,2,13
431,-8936503,5,50,50,3,9
2,-12445558,0,50,0,0,9
4,-12445188,0,50,0,1,5
6,-12444581,0,50,0,1,13
8,-12443887,0,50,0,2,9
10,-12443358,0,50,0,3,5
12,-12442753,0,50,0,3,13
14,-12442213,0,50,10,0,9
16,-12442117,0,50,10,1,5
18,-12440091,0,50,10,1,13
20,-12438369,0,50,10,2,9
22,-12437336,0,50,10,3,5
24,-12435970,0,50,10,3,13
26,-12434363,0,50,20,0,9
28,-12434292,0,50,20,1,5
30,-12432244,0,50,20,1,13
32,-12428830,0,50,20,2,9
34,-12426190,0,50,20,3,5
36,-12421246,0,50,20,3,13
38,-12418882,0,50,30,0,9
40,-12418767,0,50,30,1,5
42,-12415561,0,50,30,1,13
44,-12411585,0,50,30,2,9
46,-12409807,0,50,30,3,5
48,-12406371,0,50,30,3,13
50,-12399210,0,50,40,0,9
52,-12399094,0,50,40,1,5
54,-12396000,0,50,40,1,13
56,-12390448,0,50,40,2,9
58,-12385414,0,50,40,3,5
60,-12374763,0,50,40,3,13
62,-12368253,0,50,50,0,9
64,-12368167,0,50,50,1,5
66,-12362402,0,50,50,1,13
68,-12356714,0,50,50,2,9
70,-12350730,0,50,50,3,5
72,-12346094,0,50,50,3,13
74,-12336433,1,50,0,0,9
76,-12336164,1,50,0,1,5
78,-12333666,1,50,0,1,13
80,-12330879,1,50,0,2,9
82,-12327348,1,50,0,3,5
84,-12324908,1,50,0,3,13
86,-12322439,1,50,10,0,9
88,-12322228,1,50,10,1,5
90,-12312837,1,50,10,1,13
92,-12304262,1,50,10,2,9
94,-12296479,1,50,10,3,5
96,-12286830,1,50,10,3,13
98,-12278467,1,50,20,0,9
100,-12278216,1,50,20,1,5
102,-12263770,1,50,20,1,13
104,-12248720,1,50,20,2,9
106,-12236822,1,50,20,3,5
108,-12220463,1,50,20,3,13
110,-12207866,1,50,30,0,9
112,-12207674,1,50,30,1,5
114,-12184333,1,50,30,1,13
116,-12165955,1,50,30,2,9
118,-12148298,1,50,30,3,5
120,-12129983,1,50,30,3,13
122,-12106922,1,50,40,0,9
124,-12106665,1,50,40,1,5
126,-12073985,1,50,40,1,13
128,-12048664,1,50,40,2,9
130,-12016622,1,50,40,3,5
132,-11994131,1,50,40,3,13
134,-11963435,1,50,50,0,9
136,-11962970,1,50,50,1,5
138,-11918853,1,50,50,1,13
140,-11884112,1,50,50,2,9
142,-11852379,1,50,50,3,5
144,-11821366,1,50,50,3,13
146,-11787839,2,50,0,0,9
148,-11787594,2,50,0,1,5
150,-11784778,2,50,0,1,13
152,-11782811,2,50,0,2,9
154,-11780055,2,50,0,3,5
156,-11778441,2,50,0,3,13
158,-11776867,2,50,10,0,9
160,-11776709,2,50,10,1,5
162,-11768789,2,50,10,1,13
164,-11762846,2,50,10,2,9
166,-11749833,2,50,10,3,5
168,-11741574,2,50,10,3,13
170,-11734163,2,50,20,0,9
172,-11733856,2,50,20,1,5
174,-11725358,2,50,20,1,13
176,-11717439,2,50,20,2,9
178,-11706737,2,50,20,3,5
180,-11694171,2,50,20,3,13
182,-11682853,2,50,30,0,9
184,-11682700,2,50,30,1,5
186,-11675777,2,50,30,1,13
188,-11660368,2,50,30,2,9
190,-11648308,2,50,30,3,5
192,-11633515,2,50,30,3,13
194,-11621649,2,50,40,0,9
196,-11621366,2,50,40,1,5
198,-11603253,2,50,40,1,13
200,-11591965,2,50,40,2,9
202,-11574295,2,50,40,3,5
204,-11567058,2,50,40,3,13
206,-11546310,2,50,50,0,9
208,-11546051,2,50,50,1,5
210,-11528959,2,50,50,1,13
212,-11506824,2,50,50,2,9
214,-11489277,2,50,50,3,5
216,-11469389,2,50,50,3,13
218,-11430084,3,50,0,0,9
220,-11429743,3,50,0,1,5
222,-11426732,3,50,0,1,13
224,-11424273,3,50,0,2,9
226,-11417295,3,50,0,3,5
228,-11414226,3,50,0,3,13
230,-11410036,3,50,10,0,9
232,-11409799,3,50,10,1,5
234,-11404180,3,50,10,1,13
236,-11396399,3,50,10,2,9
238,-11382410,3,50,10,3,5
240,-11370931,3,50,10,3,13
242,-11363468,3,50,20,0,9
244,-11363180,3,50,20,1,5
246,-11351061,3,50,20,1,13
248,-11337989,3,50,20,2,9
250,-11314147,3,50,20,3,5
252,-11303319,3,50,20,3,13
254,-11276045,3,50,30,0,9
256,-11275711,3,50,30,1,5
258,-11257899,3,50,30,1,13
260,-11239011,3,50,30,2,9
262,-11220987,3,50,30,3,5
264,-11199498,3,50,30,3,13
266,-11181353,3,50,40,0,9
268,-11181010,3,50,40,1,5
270,-11160250,3,50,40,1,13
272,-11142383,3,50,40,2,9
274,-11116554,3,50,40,3,5
276,-11089593,3,50,40,3,13
278,-11050236,3,50,50,0,9
280,-11049835,3,50,50,1,5
282,-11019651,3,50,50,1,13
284,-10987206,3,50,50,2,9
286,-10944798,3,50,50,3,5
288,-10921294,3,50,50,3,13
290,-10887146,4,50,0,0,9
292,-10886625,4,50,0,1,5
294,-10882686,4,50,0,1,13
296,-10875306,4,50,0,2,9
298,-10865865,4,50,0,3,5
300,-10860792,4,50,0,3,13
302,-10854360,4,50,10,0,9
304,-10853843,4,50,10,1,5
306,-10838980,4,50,10,1,13
308,-10816062,4,50,10,2,9
310,-10792676,4,50,10,3,5
312,-10777137,4,50,10,3,13
314,-10753572,4,50,20,0,9
316,-10752978,4,50,20,1,5
318,-10731186,4,50,20,1,13
320,-10701897,4,50,20,2,9
322,-10666530,4,50,20,3,5
324,-10642241,4,50,20,3,13
326,-10611233,4,50,30,0,9
328,-10610688,4,50,30,1,5
330,-10580941,4,50,30,1,13
332,-10516929,4,50,30,2,9
334,-10463022,4,50,30,3,5
336,-10435069,4,50,30,3,13
338,-10398425,4,50,40,0,9
340,-10397899,4,50,40,1,5
342,-10350639,4,50,40,1,13
344,-10280019,4,50,40,2,9
346,-10218637,4,50,40,3,5
348,-10182313,4,50,40,3,13
350,-10118788,4,50,50,0,9
352,-10118238,4,50,50,1,5
354,-10069122,4,50,50,1,13
356,-9981380,4,50,50,2,9
358,-9895573,4,50,50,3,5
360,-9849990,4,50,50,3,13
362,-9766686,5,50,0,0,9
364,-9765985,5,50,0,1,5
366,-9759472,5,50,0,1,13
368,-9750738,5,50,0,2,9
370,-9737125,5,50,0,3,5
372,-9730302,5,50,0,3,13
374,-9723428,5,50,10,0,9
376,-9722795,5,50,10,1,5
378,-9702485,5,50,10,1,13
380,-9668655,5,50,10,2,9
382,-9627625,5,50,10,3,5
384,-9609455,5,50,10,3,13
386,-9579209,5,50,20,0,9
388,-9578550,5,50,20,1,5
390,-9549713,5,50,20,1,13
392,-9491236,5,50,20,2,9
394,-9450221,5,50,20,3,5
396,-9423494,5,50,20,3,13
398,-9364337,5,50,30,0,9
400,-9363640,5,50,30,1,5
402,-9323837,5,50,30,1,13
404,-9251677,5,50,30,2,9
406,-9176666,5,50,30,3,5
408,-9133302,5,50,30,3,13
410,-9054648,5,50,40,0,9
412,-9054113,5,50,40,1,5
414,-9004786,5,50,40,1,13
416,-8880417,5,50,40,2,9
418,-8814130,5,50,40,3,5
420,-8765438,5,50,40,3,13
422,-8691467,5,50,50,0,9
424,-8690689,5,50,50,1,5
426,-8642838,5,50,50,1,13
428,-8495651,5,50,50,2,9
430,-8373478,5,50,50,3,5
432,-8287065,5,50,50,3,13
