"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
349,159398470,4,50,50,0,5
351,159399097,4,50,50,0,13
353,159399584,4,50,50,1,9
355,159470294,4,50,50,2,5
357,159522156,4,50,50,2,13
359,159587447,4,50,50,3,9
361,159683106,5,50,0,0,5
363,159683790,5,50,0,0,13
365,159684454,5,50,0,1,9
367,159693801,5,50,0,2,5
369,159701772,5,50,0,2,13
371,159716499,5,50,0,3,9
373,159724230,5,50,10,0,5
375,159724963,5,50,10,0,13
377,159725596,5,50,10,1,9
379,159749367,5,50,10,2,5
381,159768396,5,50,10,2,13
383,159795248,5,50,10,3,9
385,159819769,5,50,20,0,5
387,159820110,5,50,20,0,13
389,159820739,5,50,20,1,9
391,159855319,5,50,20,2,5
393,159890416,5,50,20,2,13
395,159955447,5,50,20,3,9
397,159994233,5,50,30,0,5
399,159995150,5,50,30,0,13
401,159995738,5,50,30,1,9
403,160058169,5,50,30,2,5
405,160098160,5,50,30,2,13
407,160179354,5,50,30,3,9
409,160237286,5,50,40,0,5
411,160237893,5,50,40,0,13
413,160238423,5,50,40,1,9
415,160306055,5,50,40,2,5
417,160351296,5,50,40,2,13
419,160427981,5,50,40,3,9
421,160530715,5,50,50,0,5
423,160531290,5,50,50,0,13
425,160531850,5,50,50,1,9
427,160659200,5,50,50,2,5
429,160723395,5,50,50,2,13
431,160820914,5,50,50,3,9
2,157504122,0,50,0,0,9
4,157504464,0,50,0,1,5
6,157505023,0,50,0,1,13
8,157505598,0,50,0,2,9
10,157506688,0,50,0,3,5
12,157507715,0,50,0,3,13
14,157508178,0,50,10,0,9
16,157508276,0,50,10,1,5
18,157509921,0,50,10,1,13
20,157511228,0,50,10,2,9
22,157512301,0,50,10,3,5
24,157514667,0,50,10,3,13
26,157516516,0,50,20,0,9
28,157516612,0,50,20,1,5
30,157519558,0,50,20,1,13
32,157522752,0,50,20,2,9
34,157525418,0,50,20,3,5
36,157527264,0,50,20,3,13
38,157530411,0,50,30,0,9
40,157530477,0,50,30,1,5
42,157537088,0,50,30,1,13
44,157541729,0,50,30,2,9
46,157546504,0,50,30,3,5
48,157549080,0,50,30,3,13
50,157551821,0,50,40,0,9
52,157551936,0,50,40,1,5
54,157558518,0,50,40,1,13
56,157564148,0,50,40,2,9
58,157569509,0,50,40,3,5
60,157575552,0,50,40,3,13
62,157580131,0,50,50,0,9
64,157580198,0,50,50,1,5
66,157585922,0,50,50,1,13
68,157591890,0,50,50,2,9
70,157598748,0,50,50,3,5
72,157603294,0,50,50,3,13
74,157615865,1,50,0,0,9
76,157616170,1,50,0,1,5
78,157620893,1,50,0,1,13
80,157623821,1,50,0,2,9
82,157627640,1,50,0,3,5
84,157630035,1,50,0,3,13
86,157632814,1,50,10,0,9
88,157633111,1,50,10,1,5
90,157639968,1,50,10,1,13
92,157649794,1,50,10,2,9
94,157659378,1,50,10,3,5
96,157663931,1,50,10,3,13
98,157676063,1,50,20,0,9
100,157676337,1,50,20,1,5
102,157693100,1,50,20,1,13
104,157709056,1,50,20,2,9
106,157720218,1,50,20,3,5
108,157730421,1,50,20,3,13
110,157746279,1,50,30,0,9
112,157746664,1,50,30,1,5
114,157766611,1,50,30,1,13
116,157789695,1,50,30,2,9
118,157807453,1,50,30,3,5
120,157828208,1,50,30,3,13
122,157853493,1,50,40,0,9
124,157853762,1,50,40,1,5
126,157875732,1,50,40,1,13
128,157905600,1,50,40,2,9
130,157931991,1,50,40,3,5
132,157950640,1,50,40,3,13
134,157970206,1,50,50,0,9
136,157970488,1,50,50,1,5
138,158000790,1,50,50,1,13
140,158027702,1,50,50,2,9
142,158061137,1,50,50,3,5
144,158122392,1,50,50,3,13
146,158159518,2,50,0,0,9
148,158159768,2,50,0,1,5
150,158161824,2,50,0,1,13
152,158163624,2,50,0,2,9
154,158164847,2,50,0,3,5
156,158166956,2,50,0,3,13
158,158168685,2,50,10,0,9
160,158169067,2,50,10,1,5
162,158175734,2,50,10,1,13
164,158182527,2,50,10,2,9
166,158196845,2,50,10,3,5
168,158203593,2,50,10,3,13
170,158207023,2,50,20,0,9
172,158207213,2,50,20,1,5
174,158215331,2,50,20,1,13
176,158225858,2,50,20,2,9
178,158235146,2,50,20,3,5
180,158246166,2,50,20,3,13
182,158255448,2,50,30,0,9
184,158255682,2,50,30,1,5
186,158273551,2,50,30,1,13
188,158288569,2,50,30,2,9
190,158308398,2,50,30,3,5
192,158333818,2,50,30,3,13
194,158344462,2,50,40,0,9
196,158344656,2,50,40,1,5
198,158371959,2,50,40,1,13
200,158395207,2,50,40,2,9
202,158410099,2,50,40,3,5
204,158435716,2,50,40,3,13
206,158453523,2,50,50,0,9
208,158453662,2,50,50,1,5
210,158485723,2,50,50,1,13
212,158509461,2,50,50,2,9
214,158532043,2,50,50,3,5
216,158552711,2,50,50,3,13
218,158580401,3,50,0,0,9
220,158580587,3,50,0,1,5
222,158583958,3,50,0,1,13
224,158587735,3,50,0,2,9
226,158591035,3,50,0,3,5
228,158593358,3,50,0,3,13
230,158595397,3,50,10,0,9
232,158595658,3,50,10,1,5
234,158601845,3,50,10,1,13
236,158611759,3,50,10,2,9
238,158624349,3,50,10,3,5
240,158631742,3,50,10,3,13
242,158639173,3,50,20,0,9
244,158639331,3,50,20,1,5
246,158650936,3,50,20,1,13
248,158662651,3,50,20,2,9
250,158681254,3,50,20,3,5
252,158699817,3,50,20,3,13
254,158713270,3,50,30,0,9
256,158713593,3,50,30,1,5
258,158732461,3,50,30,1,13
260,158750612,3,50,30,2,9
262,158779163,3,50,30,3,5
264,158789268,3,50,30,3,13
266,158813853,3,50,40,0,9
268,158814129,3,50,40,1,5
270,158837733,3,50,40,1,13
272,158863056,3,50,40,2,9
274,158878920,3,50,40,3,5
276,158897733,3,50,40,3,13
278,158923396,3,50,50,0,9
280,158923755,3,50,50,1,5
282,158954930,3,50,50,1,13
284,158980463,3,50,50,2,9
286,159035122,3,50,50,3,5
288,159059196,3,50,50,3,13
290,159080759,4,50,0,0,9
292,159081328,4,50,0,1,5
294,159086518,4,50,0,1,13
296,159092495,4,50,0,2,9
298,159104491,4,50,0,3,5
300,159109749,4,50,0,3,13
302,159116630,4,50,10,0,9
304,159117155,4,50,10,1,5
306,159130934,4,50,10,1,13
308,159150889,4,50,10,2,9
310,159174473,4,50,10,3,5
312,159187449,4,50,10,3,13
314,159208841,4,50,20,0,9
316,159209397,4,50,20,1,5
318,159231247,4,50,20,1,13
320,159262232,4,50,20,2,9
322,159306310,4,50,20,3,5
324,159327793,4,50,20,3,13
326,159375666,4,50,30,0,9
328,159376308,4,50,30,1,5
330,159410883,4,50,30,1,13
332,159468076,4,50,30,2,9
334,159518273,4,50,30,3,5
336,159542662,4,50,30,3,13
338,159580404,4,50,40,0,9
340,159581004,4,50,40,1,5
342,159623097,4,50,40,1,13
344,159683040,4,50,40,2,9
346,159756295,4,50,40,3,5
348,159803011,4,50,40,3,13
350,159890392,4,50,50,0,9
352,159890946,4,50,50,1,5
354,159926478,4,50,50,1,13
356,160020118,4,50,50,2,9
358,160097738,4,50,50,3,5
360,160148406,4,50,50,3,13
362,160227067,5,50,0,0,9
364,160227873,5,50,0,1,5
366,160233945,5,50,0,1,13
368,160243458,5,50,0,2,9
370,160254472,5,50,0,3,5
372,160260523,5,50,0,3,13
374,160271299,5,50,10,0,9
376,160271978,5,50,10,1,5
378,160289291,5,50,10,1,13
380,160310803,5,50,10,2,9
382,160335888,5,50,10,3,5
384,160352809,5,50,10,3,13
386,160388143,5,50,20,0,9
388,160388743,5,50,20,1,5
390,160416768,5,50,20,1,13
392,160469274,5,50,20,2,9
394,160524117,5,50,20,3,5
396,160557003,5,50,20,3,13
398,160616313,5,50,30,0,9
400,160617107,5,50,30,1,5
402,160656361,5,50,30,1,13
404,160710807,5,50,30,2,9
406,160795366,5,50,30,3,5
408,160836367,5,50,30,3,13
410,160887087,5,50,40,0,9
412,160887535,5,50,40,1,5
414,160930868,5,50,40,1,13
416,161044223,5,50,40,2,9
418,161163295,5,50,40,3,5
420,161217044,5,50,40,3,13
422,161334202,5,50,50,0,9
424,161334877,5,50,50,1,5
426,161409990,5,50,50,1,13
428,161565276,5,50,50,2,9
430,161704624,5,50,50,3,5
432,161762212,5,50,50,3,13
