"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
135,11314514,1,50,50,0,13
137,11314804,1,50,50,1,9
139,11341524,1,50,50,2,5
141,11382216,1,50,50,2,13
143,11409265,1,50,50,3,9
145,11429847,2,50,0,0,5
147,11430124,2,50,0,0,13
149,11430264,2,50,0,1,9
151,11431954,2,50,0,2,5
153,11434733,2,50,0,2,13
155,11436878,2,50,0,3,9
157,11439421,2,50,10,0,5
159,11439750,2,50,10,0,13
161,11439944,2,50,10,1,9
163,11449847,2,50,10,2,5
165,11459533,2,50,10,2,13
167,11463532,2,50,10,3,9
169,11468948,2,50,20,0,5
171,11469126,2,50,20,0,13
173,11469346,2,50,20,1,9
175,11477494,2,50,20,2,5
177,11489634,2,50,20,2,13
179,11497745,2,50,20,3,9
181,11510582,2,50,30,0,5
183,11510879,2,50,30,0,13
185,11511058,2,50,30,1,9
187,11522769,2,50,30,2,5
189,11538340,2,50,30,2,13
191,11551028,2,50,30,3,9
193,11564773,2,50,40,0,5
195,11565132,2,50,40,0,13
197,11565330,2,50,40,1,9
199,11576449,2,50,40,2,5
201,11600392,2,50,40,2,13
203,11622056,2,50,40,3,9
205,11649834,2,50,50,0,5
207,11650136,2,50,50,0,13
209,11650292,2,50,50,1,9
211,11681224,2,50,50,2,5
213,11714035,2,50,50,2,13
215,11736961,2,50,50,3,9
217,11760360,3,50,0,0,5
219,11760611,3,50,0,0,13
221,11760831,3,50,0,1,9
223,11762658,3,50,0,2,5
225,11766024,3,50,0,2,13
227,11769297,3,50,0,3,9
229,11771873,3,50,10,0,5
231,11772197,3,50,10,0,13
233,11772634,3,50,10,1,9
235,11783162,3,50,10,2,5
237,11793207,3,50,10,2,13
239,11800982,3,50,10,3,9
241,11812985,3,50,20,0,5
243,11813316,3,50,20,0,13
245,11813502,3,50,20,1,9
247,11830690,3,50,20,2,5
249,11847370,3,50,20,2,13
251,11867322,3,50,20,3,9
253,11878470,3,50,30,0,5
255,11878809,3,50,30,0,13
257,11879084,3,50,30,1,9
259,11904339,3,50,30,2,5
261,11929018,3,50,30,2,13
263,11942121,3,50,30,3,9
265,11971723,3,50,40,0,5
267,11972086,3,50,40,0,13
269,11972335,3,50,40,1,9
271,12010868,3,50,40,2,5
273,12037513,3,50,40,2,13
275,12062245,3,50,40,3,9
277,12094667,3,50,50,0,5
279,12095050,3,50,50,0,13
281,12095298,3,50,50,1,9
283,12135472,3,50,50,2,5
285,12159571,3,50,50,2,13
287,12179639,3,50,50,3,9
289,12228876,4,50,0,0,5
291,12229477,4,50,0,0,13
293,12229965,4,50,0,1,9
295,12235269,4,50,0,2,5
297,12241610,4,50,0,2,13
299,12251482,4,50,0,3,9
301,12255721,4,50,10,0,5
303,12256219,4,50,10,0,13
305,12256741,4,50,10,1,9
307,12276092,4,50,10,2,5
309,12289114,4,50,10,2,13
311,12312987,4,50,10,3,9
313,12324374,4,50,20,0,5
315,12324919,4,50,20,0,13
317,12325339,4,50,20,1,9
319,12360632,4,50,20,2,5
321,12387696,4,50,20,2,13
323,12418874,4,50,20,3,9
325,12446259,4,50,30,0,5
327,12446870,4,50,30,0,13
329,12447447,4,50,30,1,9
331,12482182,4,50,30,2,5
333,12512702,4,50,30,2,13
335,12562105,4,50,30,3,9
337,12600562,4,50,40,0,5
339,12601175,4,50,40,0,13
341,12601746,4,50,40,1,9
343,12670907,4,50,40,2,5
345,12707091,4,50,40,2,13
347,12792376,4,50,40,3,9
349,12852602,4,50,50,0,5
351,12853125,4,50,50,0,13
353,12853573,4,50,50,1,9
355,12943475,4,50,50,2,5
357,12981296,4,50,50,2,13
359,13069913,4,50,50,3,9
361,13145546,5,50,0,0,5
363,13146228,5,50,0,0,13
365,13146824,5,50,0,1,9
367,13155266,5,50,0,2,5
369,13163659,5,50,0,2,13
371,13181353,5,50,0,3,9
373,13189934,5,50,10,0,5
375,13190468,5,50,10,0,13
377,13190824,5,50,10,1,9
379,13214132,5,50,10,2,5
381,13238745,5,50,10,2,13
383,13286157,5,50,10,3,9
385,13303197,5,50,20,0,5
387,13303746,5,50,20,0,13
389,13304320,5,50,20,1,9
391,13339793,5,50,20,2,5
393,13367366,5,50,20,2,13
395,13430809,5,50,20,3,9
397,13463765,5,50,30,0,5
399,13464466,5,50,30,0,13
401,13465240,5,50,30,1,9
403,13517416,5,50,30,2,5
405,13561216,5,50,30,2,13
407,13655508,5,50,30,3,9
409,13730889,5,50,40,0,5
411,13731562,5,50,40,0,13
413,13732103,5,50,40,1,9
415,13820113,5,50,40,2,5
417,13871953,5,50,40,2,13
419,13981364,5,50,40,3,9
421,14072145,5,50,50,0,5
423,14072809,5,50,50,0,13
425,14073429,5,50,50,1,9
427,14158282,5,50,50,2,5
429,14211035,5,50,50,2,13
431,14362861,5,50,50,3,9
2,10943227,0,50,0,0,9
4,10943540,0,50,0,1,5
6,10944116,0,50,0,1,13
8,10944565,0,50,0,2,9
10,10945716,0,50,0,3,5
12,10946502,0,50,0,3,13
14,10946771,0,50,10,0,9
16,10946868,0,50,10,1,5
18,10948252,0,50,10,1,13
20,10949401,0,50,10,2,9
22,10950507,0,50,10,3,5
24,10952426,0,50,10,3,13
26,10955251,0,50,20,0,9
28,10955349,0,50,20,1,5
30,10956930,0,50,20,1,13
32,10960413,0,50,20,2,9
34,10962642,0,50,20,3,5
36,10967078,0,50,20,3,13
38,10968051,0,50,30,0,9
40,10968137,0,50,30,1,5
42,10970647,0,50,30,1,13
44,10976562,0,50,30,2,9
46,10980754,0,50,30,3,5
48,10984257,0,50,30,3,13
50,10986499,0,50,40,0,9
52,10986570,0,50,40,1,5
54,10989311,0,50,40,1,13
56,10996792,0,50,40,2,9
58,11001015,0,50,40,3,5
60,11006904,0,50,40,3,13
62,11010788,0,50,50,0,9
64,11010893,0,50,50,1,5
66,11018913,0,50,50,1,13
68,11023734,0,50,50,2,9
70,11030526,0,50,50,3,5
72,11036521,0,50,50,3,13
74,11042385,1,50,0,0,9
76,11042643,1,50,0,1,5
78,11046050,1,50,0,1,13
80,11048759,1,50,0,2,9
82,11052646,1,50,0,3,5
84,11054970,1,50,0,3,13
86,11056443,1,50,10,0,9
88,11056780,1,50,10,1,5
90,11064671,1,50,10,1,13
92,11071634,1,50,10,2,9
94,11077802,1,50,10,3,5
96,11082746,1,50,10,3,13
98,11090869,1,50,20,0,9
100,11091125,1,50,20,1,5
102,11106250,1,50,20,1,13
104,11120117,1,50,20,2,9
106,11130551,1,50,20,3,5
108,11149543,1,50,20,3,13
110,11161731,1,50,30,0,9
112,11161990,1,50,30,1,5
114,11183609,1,50,30,1,13
116,11197502,1,50,30,2,9
118,11214971,1,50,30,3,5
120,11232563,1,50,30,3,13
122,11247845,1,50,40,0,9
124,11248061,1,50,40,1,5
126,11274190,1,50,40,1,13
128,11299270,1,50,40,2,9
130,11330039,1,50,40,3,5
132,11350152,1,50,40,3,13
134,11373422,1,50,50,0,9
136,11373627,1,50,50,1,5
138,11402237,1,50,50,1,13
140,11436720,1,50,50,2,9
142,11466257,1,50,50,3,5
144,11484522,1,50,50,3,13
146,11524551,2,50,0,0,9
148,11524716,2,50,0,1,5
150,11526663,2,50,0,1,13
152,11528262,2,50,0,2,9
154,11531070,2,50,0,3,5
156,11533199,2,50,0,3,13
158,11534927,2,50,10,0,9
160,11535286,2,50,10,1,5
162,11543792,2,50,10,1,13
164,11549546,2,50,10,2,9
166,11556440,2,50,10,3,5
168,11562871,2,50,10,3,13
170,11569272,2,50,20,0,9
172,11569535,2,50,20,1,5
174,11584357,2,50,20,1,13
176,11591094,2,50,20,2,9
178,11603133,2,50,20,3,5
180,11615490,2,50,20,3,13
182,11625561,2,50,30,0,9
184,11625875,2,50,30,1,5
186,11641363,2,50,30,1,13
188,11653859,2,50,30,2,9
190,11670409,2,50,30,3,5
192,11688286,2,50,30,3,13
194,11699922,2,50,40,0,9
196,11700161,2,50,40,1,5
198,11712679,2,50,40,1,13
200,11733905,2,50,40,2,9
202,11748818,2,50,40,3,5
204,11769901,2,50,40,3,13
206,11788522,2,50,50,0,9
208,11788790,2,50,50,1,5
210,11810757,2,50,50,1,13
212,11833062,2,50,50,2,9
214,11855946,2,50,50,3,5
216,11874470,2,50,50,3,13
218,11897953,3,50,0,0,9
220,11898396,3,50,0,1,5
222,11901483,3,50,0,1,13
224,11906125,3,50,0,2,9
226,11909959,3,50,0,3,5
228,11913082,3,50,0,3,13
230,11915440,3,50,10,0,9
232,11915814,3,50,10,1,5
234,11925760,3,50,10,1,13
236,11943306,3,50,10,2,9
238,11959734,3,50,10,3,5
240,11971760,3,50,10,3,13
242,11979127,3,50,20,0,9
244,11979378,3,50,20,1,5
246,11988148,3,50,20,1,13
248,11998144,3,50,20,2,9
250,12015316,3,50,20,3,5
252,12030831,3,50,20,3,13
254,12046557,3,50,30,0,9
256,12046701,3,50,30,1,5
258,12061164,3,50,30,1,13
260,12094073,3,50,30,2,9
262,12107172,3,50,30,3,5
264,12133647,3,50,30,3,13
266,12156840,3,50,40,0,9
268,12157036,3,50,40,1,5
270,12181412,3,50,40,1,13
272,12210409,3,50,40,2,9
274,12249863,3,50,40,3,5
276,12270111,3,50,40,3,13
278,12299267,3,50,50,0,9
280,12299514,3,50,50,1,5
282,12325792,3,50,50,1,13
284,12356506,3,50,50,2,9
286,12402292,3,50,50,3,5
288,12425592,3,50,50,3,13
290,12468856,4,50,0,0,9
292,12469434,4,50,0,1,5
294,12474026,4,50,0,1,13
296,12480171,4,50,0,2,9
298,12490236,4,50,0,3,5
300,12494751,4,50,0,3,13
302,12500277,4,50,10,0,9
304,12500846,4,50,10,1,5
306,12514903,4,50,10,1,13
308,12537994,4,50,10,2,9
310,12558306,4,50,10,3,5
312,12571121,4,50,10,3,13
314,12596590,4,50,20,0,9
316,12596990,4,50,20,1,5
318,12618264,4,50,20,1,13
320,12653463,4,50,20,2,9
322,12678007,4,50,20,3,5
324,12699018,4,50,20,3,13
326,12740724,4,50,30,0,9
328,12741198,4,50,30,1,5
330,12772448,4,50,30,1,13
332,12819708,4,50,30,2,9
334,12873374,4,50,30,3,5
336,12905207,4,50,30,3,13
338,12958687,4,50,40,0,9
340,12959280,4,50,40,1,5
342,13004254,4,50,40,1,13
344,13078403,4,50,40,2,9
346,13143635,4,50,40,3,5
348,13176736,4,50,40,3,13
350,13254393,4,50,50,0,9
352,13254828,4,50,50,1,5
354,13298682,4,50,50,1,13
356,13355808,4,50,50,2,9
358,13427779,4,50,50,3,5
360,13463676,4,50,50,3,13
362,13520974,5,50,0,0,9
364,13521559,5,50,0,1,5
366,13527672,5,50,0,1,13
368,13536055,5,50,0,2,9
370,13546757,5,50,0,3,5
372,13551334,5,50,0,3,13
374,13560973,5,50,10,0,9
376,13561466,5,50,10,1,5
378,13579804,5,50,10,1,13
380,13608327,5,50,10,2,9
382,13635822,5,50,10,3,5
384,13652522,5,50,10,3,13
386,13685643,5,50,20,0,9
388,13686265,5,50,20,1,5
390,13708045,5,50,20,1,13
392,13759572,5,50,20,2,9
394,13813478,5,50,20,3,5
396,13838846,5,50,20,3,13
398,13906884,5,50,30,0,9
400,13907496,5,50,30,1,5
402,13930410,5,50,30,1,13
404,13977649,5,50,30,2,9
406,14047547,5,50,30,3,5
408,14090740,5,50,30,3,13
410,14167831,5,50,40,0,9
412,14168339,5,50,40,1,5
414,14219967,5,50,40,1,13
416,14292306,5,50,40,2,9
418,14397119,5,50,40,3,5
420,14464191,5,50,40,3,13
422,14624919,5,50,50,0,9
424,14625581,5,50,50,1,5
426,14676901,5,50,50,1,13
428,14772585,5,50,50,2,9
430,14860174,5,50,50,3,5
432,14917763,5,50,50,3,13
