"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
1,-515065317,0,50,0,0,5
3,-515064960,0,50,0,0,13
5,-515064852,0,50,0,1,9
7,-515064076,0,50,0,2,5
9,-515063175,0,50,0,2,13
11,-515062616,0,50,0,3,9
13,-515062199,0,50,10,0,5
15,-515062096,0,50,10,0,13
17,-515062003,0,50,10,1,9
19,-515060140,0,50,10,2,5
21,-515058397,0,50,10,2,13
23,-515056817,0,50,10,3,9
25,-515055358,0,50,20,0,5
27,-515055224,0,50,20,0,13
29,-515055107,0,50,20,1,9
31,-515052096,0,50,20,2,5
33,-515048520,0,50,20,2,13
35,-515045473,0,50,20,3,9
37,-515042920,0,50,30,0,5
39,-515042817,0,50,30,0,13
41,-515042756,0,50,30,1,9
43,-515038081,0,50,30,2,5
45,-515035253,0,50,30,2,13
47,-515031935,0,50,30,3,9
49,-515023622,0,50,40,0,5
51,-515023505,0,50,40,0,13
53,-515023412,0,50,40,1,9
55,-515018272,0,50,40,2,5
57,-515015217,0,50,40,2,13
59,-515010699,0,50,40,3,9
61,-515004443,0,50,50,0,5
63,-515004312,0,50,50,0,13
65,-515004212,0,50,50,1,9
67,-514998799,0,50,50,2,5
69,-514991399,0,50,50,2,13
71,-514986590,0,50,50,3,9
73,-514979826,1,50,0,0,5
75,-514979461,1,50,0,0,13
77,-514979166,1,50,0,1,9
79,-514977368,1,50,0,2,5
81,-514973925,1,50,0,2,13
83,-514970083,1,50,0,3,9
85,-514968114,1,50,10,0,5
87,-514967838,1,50,10,0,13
89,-514967527,1,50,10,1,9
91,-514961984,1,50,10,2,5
93,-514954410,1,50,10,2,13
95,-514946517,1,50,10,3,9
97,-514938266,1,50,20,0,5
99,-514937948,1,50,20,0,13
101,-514937725,1,50,20,1,9
103,-514915449,1,50,20,2,5
105,-514899985,1,50,20,2,13
107,-514883670,1,50,20,3,9
109,-514870614,1,50,30,0,5
111,-514870349,1,50,30,0,13
113,-514870071,1,50,30,1,9
115,-514854452,1,50,30,2,5
117,-514830986,1,50,30,2,13
119,-514813071,1,50,30,3,9
121,-514795327,1,50,40,0,5
123,-514795024,1,50,40,0,13
125,-514794769,1,50,40,1,9
127,-514772062,1,50,40,2,5
129,-514749672,1,50,40,2,13
131,-514721170,1,50,40,3,9
133,-514679538,1,50,50,0,5
