"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
159,-195867464,2,50,10,0,13
161,-195867261,2,50,10,1,9
163,-195860322,2,50,10,2,5
165,-195852278,2,50,10,2,13
167,-195845479,2,50,10,3,9
169,-195840695,2,50,20,0,5
171,-195840414,2,50,20,0,13
173,-195840226,2,50,20,1,9
175,-195834386,2,50,20,2,5
177,-195822231,2,50,20,2,13
179,-195810248,2,50,20,3,9
181,-195801201,2,50,30,0,5
183,-195800966,2,50,30,0,13
185,-195800810,2,50,30,1,9
187,-195793134,2,50,30,2,5
189,-195783691,2,50,30,2,13
191,-195773932,2,50,30,3,9
193,-195757366,2,50,40,0,5
195,-195757113,2,50,40,0,13
197,-195756912,2,50,40,1,9
199,-195724105,2,50,40,2,5
201,-195703730,2,50,40,2,13
203,-195693743,2,50,40,3,9
205,-195673683,2,50,50,0,5
207,-195673339,2,50,50,0,13
209,-195673120,2,50,50,1,9
211,-195642556,2,50,50,2,5
213,-195615224,2,50,50,2,13
215,-195594950,2,50,50,3,9
217,-195571717,3,50,0,0,5
219,-195571357,3,50,0,0,13
221,-195571154,3,50,0,1,9
223,-195568933,3,50,0,2,5
225,-195564870,3,50,0,2,13
227,-195561294,3,50,0,3,9
229,-195558807,3,50,10,0,5
231,-195558479,3,50,10,0,13
233,-195558292,3,50,10,1,9
235,-195547417,3,50,10,2,5
237,-195538245,3,50,10,2,13
239,-195530528,3,50,10,3,9
241,-195521089,3,50,20,0,5
243,-195520745,3,50,20,0,13
245,-195520558,3,50,20,1,9
247,-195512257,3,50,20,2,5
249,-195499975,3,50,20,2,13
251,-195487727,3,50,20,3,9
253,-195471165,3,50,30,0,5
255,-195470821,3,50,30,0,13
257,-195470571,3,50,30,1,9
259,-195447415,3,50,30,2,5
261,-195424542,3,50,30,2,13
263,-195409893,3,50,30,3,9
265,-195387168,3,50,40,0,5
267,-195386793,3,50,40,0,13
269,-195386512,3,50,40,1,9
271,-195362848,3,50,40,2,5
273,-195336400,3,50,40,2,13
275,-195293463,3,50,40,3,9
277,-195263651,3,50,50,0,5
279,-195263323,3,50,50,0,13
281,-195263068,3,50,50,1,9
283,-195227946,3,50,50,2,5
285,-195209089,3,50,50,2,13
287,-195185871,3,50,50,3,9
289,-195155216,4,50,0,0,5
291,-195154620,4,50,0,0,13
293,-195154104,4,50,0,1,9
295,-195149026,4,50,0,2,5
297,-195143807,4,50,0,2,13
299,-195135812,4,50,0,3,9
301,-195129941,4,50,10,0,5
303,-195129338,4,50,10,0,13
305,-195128917,4,50,10,1,9
307,-195113760,4,50,10,2,5
309,-195100568,4,50,10,2,13
311,-195076242,4,50,10,3,9
313,-195056089,4,50,20,0,5
315,-195055573,4,50,20,0,13
317,-195055151,4,50,20,1,9
319,-195023651,4,50,20,2,5
321,-194999369,4,50,20,2,13
323,-194946555,4,50,20,3,9
325,-194915271,4,50,30,0,5
327,-194914683,4,50,30,0,13
329,-194914120,4,50,30,1,9
331,-194873464,4,50,30,2,5
333,-194844729,4,50,30,2,13
335,-194772618,4,50,30,3,9
337,-194734027,4,50,40,0,5
339,-194733480,4,50,40,0,13
341,-194733058,4,50,40,1,9
343,-194673916,4,50,40,2,5
345,-194633053,4,50,40,2,13
347,-194568743,4,50,40,3,9
349,-194508182,4,50,50,0,5
351,-194507685,4,50,50,0,13
353,-194507170,4,50,50,1,9
355,-194447211,4,50,50,2,5
357,-194398369,4,50,50,2,13
359,-194312120,4,50,50,3,9
361,-194253463,5,50,0,0,5
363,-194252899,5,50,0,0,13
365,-194252194,5,50,0,1,9
367,-194243415,5,50,0,2,5
369,-194235752,5,50,0,2,13
371,-194222164,5,50,0,3,9
373,-194213805,5,50,10,0,5
375,-194213102,5,50,10,0,13
377,-194212604,5,50,10,1,9
379,-194195775,5,50,10,2,5
381,-194176225,5,50,10,2,13
383,-194139604,5,50,10,3,9
385,-194109729,5,50,20,0,5
387,-194109026,5,50,20,0,13
389,-194108494,5,50,20,1,9
391,-194067320,5,50,20,2,5
393,-194036351,5,50,20,2,13
395,-193984306,5,50,20,3,9
397,-193942079,5,50,30,0,5
399,-193941439,5,50,30,0,13
401,-193940985,5,50,30,1,9
403,-193886102,5,50,30,2,5
405,-193846781,5,50,30,2,13
407,-193770805,5,50,30,3,9
409,-193718228,5,50,40,0,5
411,-193717601,5,50,40,0,13
413,-193716914,5,50,40,1,9
415,-193670819,5,50,40,2,5
417,-193631899,5,50,40,2,13
419,-193557555,5,50,40,3,9
421,-193469838,5,50,50,0,5
423,-193469322,5,50,50,0,13
425,-193468697,5,50,50,1,9
427,-193355961,5,50,50,2,5
429,-193305635,5,50,50,2,13
431,-193190077,5,50,50,3,9
2,-196393370,0,50,0,0,9
4,-196392983,0,50,0,1,5
6,-196392072,0,50,0,1,13
8,-196391784,0,50,0,2,9
10,-196390855,0,50,0,3,5
12,-196390267,0,50,0,3,13
14,-196389728,0,50,10,0,9
16,-196389633,0,50,10,1,5
18,-196388069,0,50,10,1,13
20,-196386527,0,50,10,2,9
22,-196384389,0,50,10,3,5
24,-196382942,0,50,10,3,13
26,-196381158,0,50,20,0,9
28,-196381044,0,50,20,1,5
30,-196379562,0,50,20,1,13
32,-196377502,0,50,20,2,9
34,-196374103,0,50,20,3,5
36,-196373053,0,50,20,3,13
38,-196370755,0,50,30,0,9
40,-196370641,0,50,30,1,5
42,-196368151,0,50,30,1,13
44,-196364170,0,50,30,2,9
46,-196358024,0,50,30,3,5
48,-196354637,0,50,30,3,13
50,-196352696,0,50,40,0,9
52,-196352613,0,50,40,1,5
54,-196349834,0,50,40,1,13
56,-196346609,0,50,40,2,9
58,-196342898,0,50,40,3,5
60,-196339727,0,50,40,3,13
62,-196337367,0,50,50,0,9
64,-196337270,0,50,50,1,5
66,-196330806,0,50,50,1,13
68,-196325811,0,50,50,2,9
70,-196319647,0,50,50,3,5
72,-196315808,0,50,50,3,13
74,-196308184,1,50,0,0,9
76,-196307781,1,50,0,1,5
78,-196305077,1,50,0,1,13
80,-196303162,1,50,0,2,9
82,-196297558,1,50,0,3,5
84,-196294745,1,50,0,3,13
86,-196292456,1,50,10,0,9
88,-196292221,1,50,10,1,5
90,-196282569,1,50,10,1,13
92,-196274339,1,50,10,2,9
94,-196268113,1,50,10,3,5
96,-196260137,1,50,10,3,13
98,-196252324,1,50,20,0,9
100,-196252042,1,50,20,1,5
102,-196237370,1,50,20,1,13
104,-196223073,1,50,20,2,9
106,-196205673,1,50,20,3,5
108,-196193199,1,50,20,3,13
110,-196183636,1,50,30,0,9
112,-196183449,1,50,30,1,5
114,-196168078,1,50,30,1,13
116,-196147472,1,50,30,2,9
118,-196121636,1,50,30,3,5
120,-196105845,1,50,30,3,13
122,-196081416,1,50,40,0,9
124,-196081197,1,50,40,1,5
126,-196053401,1,50,40,1,13
128,-196030068,1,50,40,2,9
130,-196016231,1,50,40,3,5
132,-196003978,1,50,40,3,13
134,-195982652,1,50,50,0,9
136,-195982496,1,50,50,1,5
138,-195953902,1,50,50,1,13
140,-195933058,1,50,50,2,9
142,-195893136,1,50,50,3,5
144,-195867464,1,50,50,3,13
146,-195828307,2,50,0,0,9
148,-195828151,2,50,0,1,5
150,-195827038,2,50,0,1,13
152,-195825491,2,50,0,2,9
154,-195823307,2,50,0,3,5
156,-195820794,2,50,0,3,13
158,-195818965,2,50,10,0,9
160,-195818778,2,50,10,1,5
162,-195812530,2,50,10,1,13
164,-195806357,2,50,10,2,9
166,-195802513,2,50,10,3,5
168,-195797795,2,50,10,3,13
170,-195793775,2,50,20,0,9
172,-195793572,2,50,20,1,5
174,-195783019,2,50,20,1,13
176,-195774197,2,50,20,2,9
178,-195768288,2,50,20,3,5
180,-195753736,2,50,20,3,13
182,-195744339,2,50,30,0,9
184,-195744073,2,50,30,1,5
186,-195729305,2,50,30,1,13
188,-195723761,2,50,30,2,9
190,-195709011,2,50,30,3,5
192,-195698948,2,50,30,3,13
194,-195682628,2,50,40,0,9
196,-195682315,2,50,40,1,5
198,-195661833,2,50,40,1,13
200,-195643994,2,50,40,2,9
202,-195627918,2,50,40,3,5
204,-195613088,2,50,40,3,13
206,-195594950,2,50,50,0,9
208,-195594761,2,50,50,1,5
210,-195577265,2,50,50,1,13
212,-195556418,2,50,50,2,9
214,-195535492,2,50,50,3,5
216,-195514024,2,50,50,3,13
218,-195491307,3,50,0,0,9
220,-195490916,3,50,0,1,5
222,-195489151,3,50,0,1,13
224,-195487008,3,50,0,2,9
226,-195483229,3,50,0,3,5
228,-195479993,3,50,0,3,13
230,-195478010,3,50,10,0,9
232,-195477721,3,50,10,1,5
234,-195468956,3,50,10,1,13
236,-195461338,3,50,10,2,9
238,-195447540,3,50,10,3,5
240,-195439715,3,50,10,3,13
242,-195433759,3,50,20,0,9
244,-195433509,3,50,20,1,5
246,-195422181,3,50,20,1,13
248,-195408683,3,50,20,2,9
250,-195398323,3,50,20,3,5
252,-195387340,3,50,20,3,13
254,-195360404,3,50,30,0,9
256,-195360076,3,50,30,1,5
258,-195339914,3,50,30,1,13
260,-195322900,3,50,30,2,9
262,-195290784,3,50,30,3,5
264,-195268180,3,50,30,3,13
266,-195250036,3,50,40,0,9
268,-195249839,3,50,40,1,5
270,-195219964,3,50,40,1,13
272,-195194714,3,50,40,2,9
274,-195184246,3,50,40,3,5
276,-195153448,3,50,40,3,13
278,-195134839,3,50,50,0,9
280,-195134527,3,50,50,1,5
282,-195108463,3,50,50,1,13
284,-195073175,3,50,50,2,9
286,-195032478,3,50,50,3,5
288,-195003807,3,50,50,3,13
290,-194972103,4,50,0,0,9
292,-194971667,4,50,0,1,5
294,-194967134,4,50,0,1,13
296,-194960775,4,50,0,2,9
298,-194952264,4,50,0,3,5
300,-194948196,4,50,0,3,13
302,-194941820,4,50,10,0,9
304,-194941351,4,50,10,1,5
306,-194928806,4,50,10,1,13
308,-194908416,4,50,10,2,9
310,-194888478,4,50,10,3,5
312,-194875558,4,50,10,3,13
314,-194855270,4,50,20,0,9
316,-194854854,4,50,20,1,5
318,-194834620,4,50,20,1,13
320,-194795850,4,50,20,2,9
322,-194758711,4,50,20,3,5
324,-194737025,4,50,20,3,13
326,-194709292,4,50,30,0,9
328,-194708791,4,50,30,1,5
330,-194680461,4,50,30,1,13
332,-194637930,4,50,30,2,9
334,-194593000,4,50,30,3,5
336,-194565479,4,50,30,3,13
338,-194501898,4,50,40,0,9
340,-194501445,4,50,40,1,5
342,-194463370,4,50,40,1,13
344,-194375837,4,50,40,2,9
346,-194306306,4,50,40,3,5
348,-194274869,4,50,40,3,13
350,-194211936,4,50,50,0,9
352,-194211451,4,50,50,1,5
354,-194157931,4,50,50,1,13
356,-194061134,4,50,50,2,9
358,-194007919,4,50,50,3,5
360,-193966571,4,50,50,3,13
362,-193931149,5,50,0,0,9
364,-193930618,5,50,0,1,5
366,-193925275,5,50,0,1,13
368,-193917946,5,50,0,2,9
370,-193905695,5,50,0,3,5
372,-193899838,5,50,0,3,13
374,-193889961,5,50,10,0,9
376,-193889369,5,50,10,1,5
378,-193876506,5,50,10,1,13
380,-193846875,5,50,10,2,9
382,-193814197,5,50,10,3,5
384,-193798321,5,50,10,3,13
386,-193774134,5,50,20,0,9
388,-193773571,5,50,20,1,5
390,-193748838,5,50,20,1,13
392,-193693729,5,50,20,2,9
394,-193654416,5,50,20,3,5
396,-193628916,5,50,20,3,13
398,-193577241,5,50,30,0,9
400,-193576708,5,50,30,1,5
402,-193542962,5,50,30,1,13
404,-193461935,5,50,30,2,9
406,-193402964,5,50,30,3,5
408,-193367851,5,50,30,3,13
410,-193312041,5,50,40,0,9
412,-193311467,5,50,40,1,5
414,-193262367,5,50,40,1,13
416,-193199941,5,50,40,2,9
418,-193137504,5,50,40,3,5
420,-193080742,5,50,40,3,13
422,-192967101,5,50,50,0,9
424,-192966492,5,50,50,1,5
426,-192914604,5,50,50,1,13
428,-192792003,5,50,50,2,9
430,-192715313,5,50,50,3,5
432,-192663033,5,50,50,3,13
