"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
321,-508487656,4,50,20,2,13
323,-508454086,4,50,20,3,9
325,-508426214,4,50,30,0,5
327,-508425630,4,50,30,0,13
329,-508425118,4,50,30,1,9
331,-508387550,4,50,30,2,5
333,-508359481,4,50,30,2,13
335,-508303442,4,50,30,3,9
337,-508267747,4,50,40,0,5
339,-508267192,4,50,40,0,13
341,-508266643,4,50,40,1,9
343,-508202781,4,50,40,2,5
345,-508154752,4,50,40,2,13
347,-508078913,4,50,40,3,9
349,-508025328,4,50,50,0,5
351,-508024796,4,50,50,0,13
353,-508024280,4,50,50,1,9
355,-507957064,4,50,50,2,5
357,-507907529,4,50,50,2,13
359,-507829395,4,50,50,3,9
361,-507757985,5,50,0,0,5
363,-507757475,5,50,0,0,13
365,-507756840,5,50,0,1,9
367,-507747691,5,50,0,2,5
369,-507741088,5,50,0,2,13
371,-507730296,5,50,0,3,9
373,-507721508,5,50,10,0,5
375,-507720883,5,50,10,0,13
377,-507720306,5,50,10,1,9
379,-507697106,5,50,10,2,5
381,-507679388,5,50,10,2,13
383,-507644835,5,50,10,3,9
385,-507619171,5,50,20,0,5
387,-507618512,5,50,20,0,13
389,-507617971,5,50,20,1,9
391,-507583149,5,50,20,2,5
393,-507553833,5,50,20,2,13
395,-507523377,5,50,20,3,9
397,-507472044,5,50,30,0,5
399,-507471370,5,50,30,0,13
401,-507470718,5,50,30,1,9
403,-507417025,5,50,30,2,5
405,-507369527,5,50,30,2,13
407,-507308702,5,50,30,3,9
409,-507242944,5,50,40,0,5
411,-507242351,5,50,40,0,13
413,-507241845,5,50,40,1,9
415,-507161847,5,50,40,2,5
417,-507112435,5,50,40,2,13
419,-506990935,5,50,40,3,9
421,-506913329,5,50,50,0,5
423,-506912623,5,50,50,0,13
425,-506911988,5,50,50,1,9
427,-506795006,5,50,50,2,5
429,-506740643,5,50,50,2,13
431,-506549758,5,50,50,3,9
2,-509947272,0,50,0,0,9
4,-509946900,0,50,0,1,5
6,-509946100,0,50,0,1,13
8,-509944913,0,50,0,2,9
10,-509944158,0,50,0,3,5
12,-509943525,0,50,0,3,13
14,-509942826,0,50,10,0,9
16,-509942741,0,50,10,1,5
18,-509941604,0,50,10,1,13
20,-509939565,0,50,10,2,9
22,-509936097,0,50,10,3,5
24,-509934272,0,50,10,3,13
26,-509931279,0,50,20,0,9
28,-509931164,0,50,20,1,5
30,-509926782,0,50,20,1,13
32,-509923795,0,50,20,2,9
34,-509921369,0,50,20,3,5
36,-509919191,0,50,20,3,13
38,-509914466,0,50,30,0,9
40,-509914391,0,50,30,1,5
42,-509911073,0,50,30,1,13
44,-509907326,0,50,30,2,9
46,-509901068,0,50,30,3,5
48,-509898774,0,50,30,3,13
50,-509894530,0,50,40,0,9
52,-509894411,0,50,40,1,5
54,-509886779,0,50,40,1,13
56,-509880058,0,50,40,2,9
58,-509876463,0,50,40,3,5
60,-509874166,0,50,40,3,13
62,-509867200,0,50,50,0,9
64,-509867071,0,50,50,1,5
66,-509864304,0,50,50,1,13
68,-509858135,0,50,50,2,9
70,-509849298,0,50,50,3,5
72,-509845539,0,50,50,3,13
74,-509838515,1,50,0,0,9
76,-509838035,1,50,0,1,5
78,-509835856,1,50,0,1,13
80,-509834047,1,50,0,2,9
82,-509830052,1,50,0,3,5
84,-509826746,1,50,0,3,13
86,-509823314,1,50,10,0,9
88,-509822996,1,50,10,1,5
90,-509813088,1,50,10,1,13
92,-509805647,1,50,10,2,9
94,-509791494,1,50,10,3,5
96,-509781697,1,50,10,3,13
98,-509773376,1,50,20,0,9
100,-509773143,1,50,20,1,5
102,-509756357,1,50,20,1,13
104,-509739544,1,50,20,2,9
106,-509727286,1,50,20,3,5
108,-509707543,1,50,20,3,13
110,-509694970,1,50,30,0,9
112,-509694661,1,50,30,1,5
114,-509671232,1,50,30,1,13
116,-509650040,1,50,30,2,9
118,-509630152,1,50,30,3,5
120,-509604892,1,50,30,3,13
122,-509582525,1,50,40,0,9
124,-509582289,1,50,40,1,5
126,-509562956,1,50,40,1,13
128,-509542505,1,50,40,2,9
130,-509511676,1,50,40,3,5
132,-509474155,1,50,40,3,13
134,-509449637,1,50,50,0,9
136,-509449406,1,50,50,1,5
138,-509413380,1,50,50,1,13
140,-509383523,1,50,50,2,9
142,-509338982,1,50,50,3,5
144,-509314650,1,50,50,3,13
146,-509289684,2,50,0,0,9
148,-509289358,2,50,0,1,5
150,-509287633,2,50,0,1,13
152,-509285746,2,50,0,2,9
154,-509282879,2,50,0,3,5
156,-509280800,2,50,0,3,13
158,-509279409,2,50,10,0,9
160,-509279229,2,50,10,1,5
162,-509271778,2,50,10,1,13
164,-509267686,2,50,10,2,9
166,-509263120,2,50,10,3,5
168,-509258568,2,50,10,3,13
170,-509252328,2,50,20,0,9
172,-509252133,2,50,20,1,5
174,-509238495,2,50,20,1,13
176,-509229778,2,50,20,2,9
178,-509221480,2,50,20,3,5
180,-509211570,2,50,20,3,13
182,-509201314,2,50,30,0,9
184,-509200972,2,50,30,1,5
186,-509183886,2,50,30,1,13
188,-509170830,2,50,30,2,9
190,-509159916,2,50,30,3,5
192,-509145611,2,50,30,3,13
194,-509134075,2,50,40,0,9
196,-509133910,2,50,40,1,5
198,-509110757,2,50,40,1,13
200,-509094845,2,50,40,2,9
202,-509072841,2,50,40,3,5
204,-509043161,2,50,40,3,13
206,-509028007,2,50,50,0,9
208,-509027864,2,50,50,1,5
210,-509013508,2,50,50,1,13
212,-509003272,2,50,50,2,9
214,-508988800,2,50,50,3,5
216,-508962665,2,50,50,3,13
218,-508938110,3,50,0,0,9
220,-508937729,3,50,0,1,5
222,-508935212,3,50,0,1,13
224,-508933018,3,50,0,2,9
226,-508929081,3,50,0,3,5
228,-508927584,3,50,0,3,13
230,-508925275,3,50,10,0,9
232,-508924898,3,50,10,1,5
234,-508914803,3,50,10,1,13
236,-508905676,3,50,10,2,9
238,-508895530,3,50,10,3,5
240,-508886021,3,50,10,3,13
242,-508878687,3,50,20,0,9
244,-508878473,3,50,20,1,5
246,-508864123,3,50,20,1,13
248,-508854647,3,50,20,2,9
250,-508842141,3,50,20,3,5
252,-508827462,3,50,20,3,13
254,-508817837,3,50,30,0,9
256,-508817485,3,50,30,1,5
258,-508795418,3,50,30,1,13
260,-508780523,3,50,30,2,9
262,-508749705,3,50,30,3,5
264,-508739136,3,50,30,3,13
266,-508707171,3,50,40,0,9
268,-508706800,3,50,40,1,5
270,-508683305,3,50,40,1,13
272,-508667282,3,50,40,2,9
274,-508627948,3,50,40,3,5
276,-508605925,3,50,40,3,13
278,-508584801,3,50,50,0,9
280,-508584420,3,50,50,1,5
282,-508552316,3,50,50,1,13
284,-508533197,3,50,50,2,9
286,-508485451,3,50,50,3,5
288,-508460223,3,50,50,3,13
290,-508411497,4,50,0,0,9
292,-508410927,4,50,0,1,5
294,-508406615,4,50,0,1,13
296,-508399636,4,50,0,2,9
298,-508387796,4,50,0,3,5
300,-508383687,4,50,0,3,13
302,-508377651,4,50,10,0,9
304,-508377123,4,50,10,1,5
306,-508363608,4,50,10,1,13
308,-508342373,4,50,10,2,9
310,-508317719,4,50,10,3,5
312,-508305128,4,50,10,3,13
314,-508286844,4,50,20,0,9
316,-508286410,4,50,20,1,5
318,-508266638,4,50,20,1,13
320,-508237417,4,50,20,2,9
322,-508197733,4,50,20,3,5
324,-508171616,4,50,20,3,13
326,-508144250,4,50,30,0,9
328,-508143724,4,50,30,1,5
330,-508113843,4,50,30,1,13
332,-508064931,4,50,30,2,9
334,-508013192,4,50,30,3,5
336,-507980082,4,50,30,3,13
338,-507936132,4,50,40,0,9
340,-507935623,4,50,40,1,5
342,-507899986,4,50,40,1,13
344,-507843621,4,50,40,2,9
346,-507801158,4,50,40,3,5
348,-507754391,4,50,40,3,13
350,-507695677,4,50,50,0,9
352,-507695229,4,50,50,1,5
354,-507645727,4,50,50,1,13
356,-507558806,4,50,50,2,9
358,-507470542,4,50,50,3,5
360,-507407228,4,50,50,3,13
362,-507360439,5,50,0,0,9
364,-507359869,5,50,0,1,5
366,-507354623,5,50,0,1,13
368,-507344998,5,50,0,2,9
370,-507334242,5,50,0,3,5
372,-507328593,5,50,0,3,13
374,-507322873,5,50,10,0,9
376,-507322303,5,50,10,1,5
378,-507309132,5,50,10,1,13
380,-507285812,5,50,10,2,9
382,-507258798,5,50,10,3,5
384,-507238648,5,50,10,3,13
386,-507205755,5,50,20,0,9
388,-507205146,5,50,20,1,5
390,-507184359,5,50,20,1,13
392,-507139361,5,50,20,2,9
394,-507094428,5,50,20,3,5
396,-507065594,5,50,20,3,13
398,-506998597,5,50,30,0,9
400,-506997979,5,50,30,1,5
402,-506963555,5,50,30,1,13
404,-506897393,5,50,30,2,9
406,-506823032,5,50,30,3,5
408,-506785996,5,50,30,3,13
410,-506690763,5,50,40,0,9
412,-506690323,5,50,40,1,5
414,-506646210,5,50,40,1,13
416,-506565573,5,50,40,2,9
418,-506483020,5,50,40,3,5
420,-506428581,5,50,40,3,13
422,-506342827,5,50,50,0,9
424,-506342284,5,50,50,1,5
426,-506273007,5,50,50,1,13
428,-506160316,5,50,50,2,9
430,-506051891,5,50,50,3,5
432,-505988755,5,50,50,3,13
