"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
223,63802353,3,50,0,2,5
225,63806060,3,50,0,2,13
227,63809922,3,50,0,3,9
229,63813895,3,50,10,0,5
231,63814235,3,50,10,0,13
233,63814573,3,50,10,1,9
235,63820267,3,50,10,2,5
237,63833055,3,50,10,2,13
239,63842328,3,50,10,3,9
241,63849801,3,50,20,0,5
243,63850143,3,50,20,0,13
245,63850318,3,50,20,1,9
247,63860779,3,50,20,2,5
249,63871615,3,50,20,2,13
251,63886698,3,50,20,3,9
253,63899394,3,50,30,0,5
255,63899780,3,50,30,0,13
257,63900005,3,50,30,1,9
259,63907201,3,50,30,2,5
261,63927000,3,50,30,2,13
263,63957728,3,50,30,3,9
265,63977039,3,50,40,0,5
267,63977428,3,50,40,0,13
269,63977653,3,50,40,1,9
271,64009038,3,50,40,2,5
273,64033037,3,50,40,2,13
275,64051651,3,50,40,3,9
277,64090076,3,50,50,0,5
279,64090377,3,50,50,0,13
281,64090616,3,50,50,1,9
283,64127860,3,50,50,2,5
285,64152089,3,50,50,2,13
287,64208865,3,50,50,3,9
289,64238847,4,50,0,0,5
291,64239325,4,50,0,0,13
293,64239784,4,50,0,1,9
295,64244915,4,50,0,2,5
297,64251689,4,50,0,2,13
299,64263658,4,50,0,3,9
301,64268605,4,50,10,0,5
303,64269224,4,50,10,0,13
305,64269845,4,50,10,1,9
307,64292059,4,50,10,2,5
309,64307056,4,50,10,2,13
311,64330994,4,50,10,3,9
313,64349594,4,50,20,0,5
315,64350151,4,50,20,0,13
317,64350725,4,50,20,1,9
319,64378948,4,50,20,2,5
321,64400984,4,50,20,2,13
323,64451734,4,50,20,3,9
325,64485075,4,50,30,0,5
327,64485593,4,50,30,0,13
329,64486021,4,50,30,1,9
331,64518090,4,50,30,2,5
333,64548034,4,50,30,2,13
335,64602610,4,50,30,3,9
337,64653411,4,50,40,0,5
339,64653946,4,50,40,0,13
341,64654383,4,50,40,1,9
343,64706596,4,50,40,2,5
345,64743296,4,50,40,2,13
347,64804155,4,50,40,3,9
349,64867938,4,50,50,0,5
351,64868542,4,50,50,0,13
353,64868966,4,50,50,1,9
355,64922324,4,50,50,2,5
357,64969282,4,50,50,2,13
359,65052084,4,50,50,3,9
361,65126545,5,50,0,0,5
363,65127078,5,50,0,0,13
365,65127725,5,50,0,1,9
367,65135002,5,50,0,2,5
369,65144810,5,50,0,2,13
371,65159885,5,50,0,3,9
373,65168354,5,50,10,0,5
375,65168970,5,50,10,0,13
377,65169449,5,50,10,1,9
379,65198653,5,50,10,2,5
381,65217571,5,50,10,2,13
383,65242298,5,50,10,3,9
385,65276583,5,50,20,0,5
387,65277240,5,50,20,0,13
389,65277781,5,50,20,1,9
391,65325798,5,50,20,2,5
393,65356103,5,50,20,2,13
395,65424817,5,50,20,3,9
397,65454346,5,50,30,0,5
399,65454988,5,50,30,0,13
401,65455565,5,50,30,1,9
403,65499691,5,50,30,2,5
405,65537783,5,50,30,2,13
407,65622612,5,50,30,3,9
409,65689733,5,50,40,0,5
411,65690403,5,50,40,0,13
413,65691038,5,50,40,1,9
415,65761420,5,50,40,2,5
417,65811443,5,50,40,2,13
419,65911955,5,50,40,3,9
421,66003116,5,50,50,0,5
423,66003791,5,50,50,0,13
425,66004434,5,50,50,1,9
427,66111698,5,50,50,2,5
429,66159322,5,50,50,2,13
431,66306245,5,50,50,3,9
2,62932733,0,50,0,0,9
4,62933085,0,50,0,1,5
6,62933987,0,50,0,1,13
8,62934415,0,50,0,2,9
10,62935158,0,50,0,3,5
12,62935780,0,50,0,3,13
14,62936279,0,50,10,0,9
16,62936367,0,50,10,1,5
18,62937811,0,50,10,1,13
20,62938918,0,50,10,2,9
22,62941093,0,50,10,3,5
24,62942906,0,50,10,3,13
26,62944956,0,50,20,0,9
28,62945036,0,50,20,1,5
30,62947050,0,50,20,1,13
32,62949817,0,50,20,2,9
34,62953391,0,50,20,3,5
36,62956710,0,50,20,3,13
38,62959944,0,50,30,0,9
40,62960024,0,50,30,1,5
42,62961402,0,50,30,1,13
44,62964470,0,50,30,2,9
46,62968604,0,50,30,3,5
48,62972425,0,50,30,3,13
50,62976896,0,50,40,0,9
52,62977036,0,50,40,1,5
54,62980370,0,50,40,1,13
56,62986121,0,50,40,2,9
58,62988358,0,50,40,3,5
60,62991862,0,50,40,3,13
62,62998269,0,50,50,0,9
64,62998363,0,50,50,1,5
66,63003918,0,50,50,1,13
68,63010137,0,50,50,2,9
70,63019336,0,50,50,3,5
72,63023054,0,50,50,3,13
74,63030882,1,50,0,0,9
76,63031120,1,50,0,1,5
78,63033188,1,50,0,1,13
80,63035730,1,50,0,2,9
82,63041929,1,50,0,3,5
84,63046041,1,50,0,3,13
86,63048357,1,50,10,0,9
88,63048572,1,50,10,1,5
90,63056118,1,50,10,1,13
92,63062328,1,50,10,2,9
94,63069028,1,50,10,3,5
96,63075836,1,50,10,3,13
98,63082792,1,50,20,0,9
100,63083020,1,50,20,1,5
102,63094036,1,50,20,1,13
104,63106237,1,50,20,2,9
106,63118884,1,50,20,3,5
108,63137134,1,50,20,3,13
110,63153232,1,50,30,0,9
112,63153445,1,50,30,1,5
114,63160562,1,50,30,1,13
116,63177689,1,50,30,2,9
118,63193644,1,50,30,3,5
120,63208157,1,50,30,3,13
122,63221561,1,50,40,0,9
124,63221724,1,50,40,1,5
126,63255816,1,50,40,1,13
128,63285707,1,50,40,2,9
130,63332737,1,50,40,3,5
132,63369213,1,50,40,3,13
134,63392277,1,50,50,0,9
136,63392721,1,50,50,1,5
138,63427364,1,50,50,1,13
140,63458585,1,50,50,2,9
142,63480991,1,50,50,3,5
144,63501994,1,50,50,3,13
146,63552473,2,50,0,0,9
148,63552698,2,50,0,1,5
150,63554993,2,50,0,1,13
152,63556286,2,50,0,2,9
154,63559915,2,50,0,3,5
156,63562747,2,50,0,3,13
158,63563768,2,50,10,0,9
160,63563957,2,50,10,1,5
162,63570623,2,50,10,1,13
164,63576517,2,50,10,2,9
166,63582001,2,50,10,3,5
168,63587984,2,50,10,3,13
170,63592823,2,50,20,0,9
172,63592999,2,50,20,1,5
174,63604942,2,50,20,1,13
176,63609355,2,50,20,2,9
178,63619736,2,50,20,3,5
180,63629490,2,50,20,3,13
182,63634042,2,50,30,0,9
184,63634325,2,50,30,1,5
186,63649098,2,50,30,1,13
188,63663104,2,50,30,2,9
190,63673923,2,50,30,3,5
192,63694506,2,50,30,3,13
194,63709437,2,50,40,0,9
196,63709649,2,50,40,1,5
198,63731305,2,50,40,1,13
200,63749892,2,50,40,2,9
202,63767820,2,50,40,3,5
204,63786377,2,50,40,3,13
206,63804515,2,50,50,0,9
208,63804905,2,50,50,1,5
210,63823149,2,50,50,1,13
212,63847303,2,50,50,2,9
214,63892616,2,50,50,3,5
216,63908754,2,50,50,3,13
218,63932989,3,50,0,0,9
220,63933139,3,50,0,1,5
222,63935239,3,50,0,1,13
224,63936741,3,50,0,2,9
226,63939491,3,50,0,3,5
228,63940404,3,50,0,3,13
230,63942658,3,50,10,0,9
232,63943023,3,50,10,1,5
234,63950216,3,50,10,1,13
236,63962159,3,50,10,2,9
238,63974704,3,50,10,3,5
240,63983376,3,50,10,3,13
242,63990315,3,50,20,0,9
244,63990647,3,50,20,1,5
246,64001300,3,50,20,1,13
248,64012480,3,50,20,2,9
250,64022363,3,50,20,3,5
252,64037669,3,50,20,3,13
254,64053967,3,50,30,0,9
256,64054209,3,50,30,1,5
258,64074198,3,50,30,1,13
260,64086120,3,50,30,2,9
262,64097631,3,50,30,3,5
264,64102737,3,50,30,3,13
266,64119384,3,50,40,0,9
268,64119799,3,50,40,1,5
270,64136206,3,50,40,1,13
272,64155844,3,50,40,2,9
274,64185560,3,50,40,3,5
276,64200757,3,50,40,3,13
278,64224963,3,50,50,0,9
280,64225216,3,50,50,1,5
282,64259511,3,50,50,1,13
284,64281206,3,50,50,2,9
286,64323071,3,50,50,3,5
288,64347242,3,50,50,3,13
290,64389001,4,50,0,0,9
292,64389587,4,50,0,1,5
294,64393821,4,50,0,1,13
296,64400291,4,50,0,2,9
298,64408546,4,50,0,3,5
300,64413204,4,50,0,3,13
302,64421727,4,50,10,0,9
304,64422201,4,50,10,1,5
306,64435736,4,50,10,1,13
308,64454908,4,50,10,2,9
310,64480867,4,50,10,3,5
312,64494370,4,50,10,3,13
314,64513006,4,50,20,0,9
316,64513539,4,50,20,1,5
318,64535863,4,50,20,1,13
320,64573441,4,50,20,2,9
322,64604938,4,50,20,3,5
324,64625159,4,50,20,3,13
326,64675545,4,50,30,0,9
328,64676040,4,50,30,1,5
330,64704060,4,50,30,1,13
332,64774053,4,50,30,2,9
334,64814815,4,50,30,3,5
336,64854425,4,50,30,3,13
338,64898437,4,50,40,0,9
340,64898960,4,50,40,1,5
342,64940922,4,50,40,1,13
344,65008383,4,50,40,2,9
346,65065055,4,50,40,3,5
348,65109977,4,50,40,3,13
350,65162778,4,50,50,0,9
352,65163304,4,50,50,1,5
354,65211884,4,50,50,1,13
356,65288198,4,50,50,2,9
358,65364763,4,50,50,3,5
360,65388641,4,50,50,3,13
362,65469565,5,50,0,0,9
364,65470093,5,50,0,1,5
366,65475755,5,50,0,1,13
368,65483630,5,50,0,2,9
370,65492981,5,50,0,3,5
372,65497735,5,50,0,3,13
374,65505331,5,50,10,0,9
376,65505809,5,50,10,1,5
378,65522122,5,50,10,1,13
380,65557418,5,50,10,2,9
382,65587813,5,50,10,3,5
384,65605500,5,50,10,3,13
386,65632055,5,50,20,0,9
388,65632640,5,50,20,1,5
390,65658994,5,50,20,1,13
392,65699421,5,50,20,2,9
394,65742879,5,50,20,3,5
396,65765248,5,50,20,3,13
398,65819871,5,50,30,0,9
400,65820379,5,50,30,1,5
402,65845849,5,50,30,1,13
404,65924953,5,50,30,2,9
406,65985017,5,50,30,3,5
408,66025864,5,50,30,3,13
410,66101874,5,50,40,0,9
412,66102625,5,50,40,1,5
414,66152706,5,50,40,1,13
416,66264713,5,50,40,2,9
418,66364414,5,50,40,3,5
420,66425123,5,50,40,3,13
422,66493374,5,50,50,0,9
424,66494067,5,50,50,1,5
426,66554901,5,50,50,1,13
428,66695704,5,50,50,2,9
430,66818734,5,50,50,3,5
432,66870822,5,50,50,3,13
