"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
12,-189680065,0,50,0,3,13
14,-189679740,0,50,10,0,9
16,-189679631,0,50,10,1,5
18,-189677645,0,50,10,1,13
20,-189676207,0,50,10,2,9
22,-189673303,0,50,10,3,5
24,-189671928,0,50,10,3,13
26,-189670897,0,50,20,0,9
28,-189670803,0,50,20,1,5
30,-189668990,0,50,20,1,13
32,-189666955,0,50,20,2,9
34,-189663271,0,50,20,3,5
36,-189660548,0,50,20,3,13
38,-189658053,0,50,30,0,9
40,-189657958,0,50,30,1,5
42,-189654490,0,50,30,1,13
44,-189651191,0,50,30,2,9
46,-189647567,0,50,30,3,5
48,-189645566,0,50,30,3,13
50,-189640941,0,50,40,0,9
52,-189640879,0,50,40,1,5
54,-189634834,0,50,40,1,13
56,-189627582,0,50,40,2,9
58,-189624334,0,50,40,3,5
60,-189619678,0,50,40,3,13
62,-189613613,0,50,50,0,9
64,-189613535,0,50,50,1,5
66,-189609506,0,50,50,1,13
68,-189604288,0,50,50,2,9
70,-189600427,0,50,50,3,5
72,-189597755,0,50,50,3,13
74,-189592713,1,50,0,0,9
76,-189592463,1,50,0,1,5
78,-189588959,1,50,0,1,13
80,-189586616,1,50,0,2,9
82,-189583365,1,50,0,3,5
84,-189579927,1,50,0,3,13
86,-189577864,1,50,10,0,9
88,-189577661,1,50,10,1,5
90,-189567565,1,50,10,1,13
92,-189560359,1,50,10,2,9
94,-189545479,1,50,10,3,5
96,-189536398,1,50,10,3,13
98,-189531335,1,50,20,0,9
100,-189531163,1,50,20,1,5
102,-189512395,1,50,20,1,13
104,-189496879,1,50,20,2,9
106,-189486095,1,50,20,3,5
108,-189469194,1,50,20,3,13
110,-189457176,1,50,30,0,9
112,-189456911,1,50,30,1,5
114,-189441276,1,50,30,1,13
116,-189424562,1,50,30,2,9
118,-189407676,1,50,30,3,5
120,-189388846,1,50,30,3,13
122,-189373037,1,50,40,0,9
124,-189372817,1,50,40,1,5
126,-189361411,1,50,40,1,13
128,-189335254,1,50,40,2,9
130,-189311357,1,50,40,3,5
132,-189287926,1,50,40,3,13
134,-189259427,1,50,50,0,9
136,-189259209,1,50,50,1,5
138,-189228584,1,50,50,1,13
140,-189204240,1,50,50,2,9
142,-189171424,1,50,50,3,5
144,-189149381,1,50,50,3,13
146,-189116004,2,50,0,0,9
148,-189115832,2,50,0,1,5
150,-189113692,2,50,0,1,13
152,-189112140,2,50,0,2,9
154,-189110999,2,50,0,3,5
156,-189109053,2,50,0,3,13
158,-189106989,2,50,10,0,9
160,-189106660,2,50,10,1,5
162,-189101129,2,50,10,1,13
164,-189096066,2,50,10,2,9
166,-189087208,2,50,10,3,5
168,-189080706,2,50,10,3,13
170,-189075736,2,50,20,0,9
172,-189075564,2,50,20,1,5
174,-189064620,2,50,20,1,13
176,-189055881,2,50,20,2,9
178,-189048896,2,50,20,3,5
180,-189039443,2,50,20,3,13
182,-189030779,2,50,30,0,9
184,-189030560,2,50,30,1,5
186,-189013067,2,50,30,1,13
188,-189006085,2,50,30,2,9
190,-188993520,2,50,30,3,5
192,-188988105,2,50,30,3,13
194,-188974749,2,50,40,0,9
196,-188974514,2,50,40,1,5
198,-188957443,2,50,40,1,13
200,-188943942,2,50,40,2,9
202,-188917456,2,50,40,3,5
204,-188906008,2,50,40,3,13
206,-188891022,2,50,50,0,9
208,-188890835,2,50,50,1,5
210,-188865160,2,50,50,1,13
212,-188839954,2,50,50,2,9
214,-188816586,2,50,50,3,5
216,-188801988,2,50,50,3,13
218,-188779935,3,50,0,0,9
220,-188779615,3,50,0,1,5
222,-188776827,3,50,0,1,13
224,-188772956,3,50,0,2,9
226,-188768115,3,50,0,3,5
228,-188764908,3,50,0,3,13
230,-188762565,3,50,10,0,9
232,-188762221,3,50,10,1,5
234,-188755067,3,50,10,1,13
236,-188747999,3,50,10,2,9
238,-188734490,3,50,10,3,5
240,-188724045,3,50,10,3,13
242,-188717390,3,50,20,0,9
244,-188717093,3,50,20,1,5
246,-188702335,3,50,20,1,13
248,-188688032,3,50,20,2,9
250,-188673382,3,50,20,3,5
252,-188662182,3,50,20,3,13
254,-188648412,3,50,30,0,9
256,-188648020,3,50,30,1,5
258,-188631150,3,50,30,1,13
260,-188618099,3,50,30,2,9
262,-188591172,3,50,30,3,5
264,-188577992,3,50,30,3,13
266,-188554948,3,50,40,0,9
268,-188554662,3,50,40,1,5
270,-188529908,3,50,40,1,13
272,-188512335,3,50,40,2,9
274,-188483493,3,50,40,3,5
276,-188465112,3,50,40,3,13
278,-188445937,3,50,50,0,9
280,-188445740,3,50,50,1,5
282,-188418489,3,50,50,1,13
284,-188394522,3,50,50,2,9
286,-188369396,3,50,50,3,5
288,-188337285,3,50,50,3,13
290,-188307065,4,50,0,0,9
292,-188306549,4,50,0,1,5
294,-188301925,4,50,0,1,13
296,-188296557,4,50,0,2,9
298,-188287050,4,50,0,3,5
300,-188282957,4,50,0,3,13
302,-188277347,4,50,10,0,9
304,-188276753,4,50,10,1,5
306,-188264099,4,50,10,1,13
308,-188237258,4,50,10,2,9
310,-188218067,4,50,10,3,5
312,-188209677,4,50,10,3,13
314,-188192484,4,50,20,0,9
316,-188191984,4,50,20,1,5
318,-188170992,4,50,20,1,13
320,-188140395,4,50,20,2,9
322,-188105740,4,50,20,3,5
324,-188082581,4,50,20,3,13
326,-188042488,4,50,30,0,9
328,-188042020,4,50,30,1,5
330,-188016175,4,50,30,1,13
332,-187973130,4,50,30,2,9
334,-187934865,4,50,30,3,5
336,-187902910,4,50,30,3,13
338,-187847295,4,50,40,0,9
340,-187846748,4,50,40,1,5
342,-187805173,4,50,40,1,13
344,-187744630,4,50,40,2,9
346,-187690986,4,50,40,3,5
348,-187655425,4,50,40,3,13
350,-187579740,4,50,50,0,9
352,-187579240,4,50,50,1,5
354,-187532362,4,50,50,1,13
356,-187469396,4,50,50,2,9
358,-187399916,4,50,50,3,5
360,-187306691,4,50,50,3,13
362,-187241673,5,50,0,0,9
364,-187241079,5,50,0,1,5
366,-187236643,5,50,0,1,13
368,-187228395,5,50,0,2,9
370,-187217988,5,50,0,3,5
372,-187211625,5,50,0,3,13
374,-187204866,5,50,10,0,9
376,-187204208,5,50,10,1,5
378,-187186445,5,50,10,1,13
380,-187163101,5,50,10,2,9
382,-187136262,5,50,10,3,5
384,-187123356,5,50,10,3,13
386,-187093398,5,50,20,0,9
388,-187092865,5,50,20,1,5
390,-187073052,5,50,20,1,13
392,-187020733,5,50,20,2,9
394,-186968556,5,50,20,3,5
396,-186940661,5,50,20,3,13
398,-186897815,5,50,30,0,9
400,-186897206,5,50,30,1,5
402,-186868754,5,50,30,1,13
404,-186800513,5,50,30,2,9
406,-186753817,5,50,30,3,5
408,-186718129,5,50,30,3,13
410,-186634473,5,50,40,0,9
412,-186633910,5,50,40,1,5
414,-186604001,5,50,40,1,13
416,-186509379,5,50,40,2,9
418,-186406774,5,50,40,3,5
420,-186359067,5,50,40,3,13
422,-186248621,5,50,50,0,9
424,-186248121,5,50,50,1,5
426,-186180523,5,50,50,1,13
428,-186077502,5,50,50,2,9
430,-186014489,5,50,50,3,5
432,-185954990,5,50,50,3,13
