"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
331,-451188050,4,50,30,2,5
333,-451154515,4,50,30,2,13
335,-451095925,4,50,30,3,9
337,-451053922,4,50,40,0,5
339,-451053353,4,50,40,0,13
341,-451052904,4,50,40,1,9
343,-450988155,4,50,40,2,5
345,-450945302,4,50,40,2,13
347,-450880475,4,50,40,3,9
349,-450819721,4,50,50,0,5
351,-450819099,4,50,50,0,13
353,-450818617,4,50,50,1,9
355,-450758876,4,50,50,2,5
357,-450714497,4,50,50,2,13
359,-450637538,4,50,50,3,9
361,-450564189,5,50,0,0,5
363,-450563503,5,50,0,0,13
365,-450562800,5,50,0,1,9
367,-450554007,5,50,0,2,5
369,-450545911,5,50,0,2,13
371,-450536721,5,50,0,3,9
373,-450527140,5,50,10,0,5
375,-450526526,5,50,10,0,13
377,-450526003,5,50,10,1,9
379,-450503910,5,50,10,2,5
381,-450490306,5,50,10,2,13
383,-450455399,5,50,10,3,9
385,-450431339,5,50,20,0,5
387,-450430895,5,50,20,0,13
389,-450430177,5,50,20,1,9
391,-450375936,5,50,20,2,5
393,-450338982,5,50,20,2,13
395,-450246898,5,50,20,3,9
397,-450213680,5,50,30,0,5
399,-450212952,5,50,30,0,13
401,-450212347,5,50,30,1,9
403,-450152884,5,50,30,2,5
405,-450107289,5,50,30,2,13
407,-450032861,5,50,30,3,9
409,-449978872,5,50,40,0,5
411,-449978238,5,50,40,0,13
413,-449977749,5,50,40,1,9
415,-449891161,5,50,40,2,5
417,-449835654,5,50,40,2,13
419,-449727037,5,50,40,3,9
421,-449636473,5,50,50,0,5
423,-449635936,5,50,50,0,13
425,-449635354,5,50,50,1,9
427,-449531404,5,50,50,2,5
429,-449489848,5,50,50,2,13
431,-449381997,5,50,50,3,9
2,-452729604,0,50,0,0,9
4,-452729280,0,50,0,1,5
6,-452728831,0,50,0,1,13
8,-452728045,0,50,0,2,9
10,-452727025,0,50,0,3,5
12,-452726617,0,50,0,3,13
14,-452726037,0,50,10,0,9
16,-452725908,0,50,10,1,5
18,-452723711,0,50,10,1,13
20,-452722071,0,50,10,2,9
22,-452720555,0,50,10,3,5
24,-452719372,0,50,10,3,13
26,-452716645,0,50,20,0,9
28,-452716575,0,50,20,1,5
30,-452714533,0,50,20,1,13
32,-452712170,0,50,20,2,9
34,-452708232,0,50,20,3,5
36,-452704892,0,50,20,3,13
38,-452701816,0,50,30,0,9
40,-452701725,0,50,30,1,5
42,-452699271,0,50,30,1,13
44,-452695680,0,50,30,2,9
46,-452691022,0,50,30,3,5
48,-452688716,0,50,30,3,13
50,-452684500,0,50,40,0,9
52,-452684416,0,50,40,1,5
54,-452679163,0,50,40,1,13
56,-452673291,0,50,40,2,9
58,-452669081,0,50,40,3,5
60,-452665345,0,50,40,3,13
62,-452658874,0,50,50,0,9
64,-452658766,0,50,50,1,5
66,-452651193,0,50,50,1,13
68,-452645925,0,50,50,2,9
70,-452638414,0,50,50,3,5
72,-452636045,0,50,50,3,13
74,-452628047,1,50,0,0,9
76,-452627581,1,50,0,1,5
78,-452624578,1,50,0,1,13
80,-452622101,1,50,0,2,9
82,-452618541,1,50,0,3,5
84,-452616696,1,50,0,3,13
86,-452614319,1,50,10,0,9
88,-452614117,1,50,10,1,5
90,-452609024,1,50,10,1,13
92,-452599863,1,50,10,2,9
94,-452591309,1,50,10,3,5
96,-452585276,1,50,10,3,13
98,-452578075,1,50,20,0,9
100,-452577718,1,50,20,1,5
102,-452561260,1,50,20,1,13
104,-452550255,1,50,20,2,9
106,-452537382,1,50,20,3,5
108,-452529578,1,50,20,3,13
110,-452518379,1,50,30,0,9
112,-452518155,1,50,30,1,5
114,-452496522,1,50,30,1,13
116,-452475823,1,50,30,2,9
118,-452449368,1,50,30,3,5
120,-452425287,1,50,30,3,13
122,-452412236,1,50,40,0,9
124,-452411891,1,50,40,1,5
126,-452382853,1,50,40,1,13
128,-452365909,1,50,40,2,9
130,-452343370,1,50,40,3,5
132,-452301510,1,50,40,3,13
134,-452273776,1,50,50,0,9
136,-452273594,1,50,50,1,5
138,-452243654,1,50,50,1,13
140,-452219317,1,50,50,2,9
142,-452192659,1,50,50,3,5
144,-452172178,1,50,50,3,13
146,-452141557,2,50,0,0,9
148,-452141412,2,50,0,1,5
150,-452139884,2,50,0,1,13
152,-452138603,2,50,0,2,9
154,-452135676,2,50,0,3,5
156,-452134077,2,50,0,3,13
158,-452132791,2,50,10,0,9
160,-452132529,2,50,10,1,5
162,-452127422,2,50,10,1,13
164,-452123444,2,50,10,2,9
166,-452114964,2,50,10,3,5
168,-452109252,2,50,10,3,13
170,-452103066,2,50,20,0,9
172,-452102797,2,50,20,1,5
174,-452093200,2,50,20,1,13
176,-452083600,2,50,20,2,9
178,-452073927,2,50,20,3,5
180,-452060911,2,50,20,3,13
182,-452049949,2,50,30,0,9
184,-452049779,2,50,30,1,5
186,-452039368,2,50,30,1,13
188,-452032526,2,50,30,2,9
190,-452018427,2,50,30,3,5
192,-452009731,2,50,30,3,13
194,-451995612,2,50,40,0,9
196,-451995330,2,50,40,1,5
198,-451973523,2,50,40,1,13
200,-451955149,2,50,40,2,9
202,-451926979,2,50,40,3,5
204,-451912913,2,50,40,3,13
206,-451893097,2,50,50,0,9
208,-451892920,2,50,50,1,5
210,-451868061,2,50,50,1,13
212,-451845819,2,50,50,2,9
214,-451819491,2,50,50,3,5
216,-451803012,2,50,50,3,13
218,-451782256,3,50,0,0,9
220,-451782087,3,50,0,1,5
222,-451779466,3,50,0,1,13
224,-451777588,3,50,0,2,9
226,-451774310,3,50,0,3,5
228,-451772225,3,50,0,3,13
230,-451768498,3,50,10,0,9
232,-451768155,3,50,10,1,5
234,-451759003,3,50,10,1,13
236,-451752879,3,50,10,2,9
238,-451740058,3,50,10,3,5
240,-451731447,3,50,10,3,13
242,-451718642,3,50,20,0,9
244,-451718337,3,50,20,1,5
246,-451708599,3,50,20,1,13
248,-451700385,3,50,20,2,9
250,-451679292,3,50,20,3,5
252,-451665662,3,50,20,3,13
254,-451651714,3,50,30,0,9
256,-451651530,3,50,30,1,5
258,-451634842,3,50,30,1,13
260,-451623172,3,50,30,2,9
262,-451593966,3,50,30,3,5
264,-451576239,3,50,30,3,13
266,-451563803,3,50,40,0,9
268,-451563636,3,50,40,1,5
270,-451544428,3,50,40,1,13
272,-451532633,3,50,40,2,9
274,-451499722,3,50,40,3,5
276,-451480539,3,50,40,3,13
278,-451457726,3,50,50,0,9
280,-451457418,3,50,50,1,5
282,-451442268,3,50,50,1,13
284,-451416996,3,50,50,2,9
286,-451396492,3,50,50,3,5
288,-451372917,3,50,50,3,13
290,-451333190,4,50,0,0,9
292,-451332669,4,50,0,1,5
294,-451328091,4,50,0,1,13
296,-451321746,4,50,0,2,9
298,-451313435,4,50,0,3,5
300,-451309474,4,50,0,3,13
302,-451303388,4,50,10,0,9
304,-451302965,4,50,10,1,5
306,-451289145,4,50,10,1,13
308,-451265988,4,50,10,2,9
310,-451250439,4,50,10,3,5
312,-451236773,4,50,10,3,13
314,-451213995,4,50,20,0,9
316,-451213444,4,50,20,1,5
318,-451192478,4,50,20,1,13
320,-451163075,4,50,20,2,9
322,-451124954,4,50,20,3,5
324,-451104971,4,50,20,3,13
326,-451069458,4,50,30,0,9
328,-451069010,4,50,30,1,5
330,-451039956,4,50,30,1,13
332,-450986095,4,50,30,2,9
334,-450950611,4,50,30,3,5
336,-450917389,4,50,30,3,13
338,-450837075,4,50,40,0,9
340,-450836532,4,50,40,1,5
342,-450799970,4,50,40,1,13
344,-450750987,4,50,40,2,9
346,-450686197,4,50,40,3,5
348,-450657050,4,50,40,3,13
350,-450600673,4,50,50,0,9
352,-450600184,4,50,50,1,5
354,-450558312,4,50,50,1,13
356,-450477420,4,50,50,2,9
358,-450388310,4,50,50,3,5
360,-450328630,4,50,50,3,13
362,-450258050,5,50,0,0,9
364,-450257573,5,50,0,1,5
366,-450251712,5,50,0,1,13
368,-450243576,5,50,0,2,9
370,-450231764,5,50,0,3,5
372,-450225182,5,50,0,3,13
374,-450214419,5,50,10,0,9
376,-450213874,5,50,10,1,5
378,-450199655,5,50,10,1,13
380,-450173515,5,50,10,2,9
382,-450137946,5,50,10,3,5
384,-450122134,5,50,10,3,13
386,-450089266,5,50,20,0,9
388,-450088670,5,50,20,1,5
390,-450057611,5,50,20,1,13
392,-450022907,5,50,20,2,9
394,-449989625,5,50,20,3,5
396,-449964546,5,50,20,3,13
398,-449897632,5,50,30,0,9
400,-449896982,5,50,30,1,5
402,-449860708,5,50,30,1,13
404,-449793506,5,50,30,2,9
406,-449748223,5,50,30,3,5
408,-449703630,5,50,30,3,13
410,-449651641,5,50,40,0,9
412,-449651074,5,50,40,1,5
414,-449618343,5,50,40,1,13
416,-449523827,5,50,40,2,9
418,-449430362,5,50,40,3,5
420,-449378844,5,50,40,3,13
422,-449286960,5,50,50,0,9
424,-449286360,5,50,50,1,5
426,-449234069,5,50,50,1,13
428,-449134954,5,50,50,2,9
430,-449052677,5,50,50,3,5
432,-448972959,5,50,50,3,13
