"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
235,-108277217,3,50,10,2,5
237,-108269502,3,50,10,2,13
239,-108250948,3,50,10,3,9
241,-108242035,3,50,20,0,5
243,-108241720,3,50,20,0,13
245,-108241564,3,50,20,1,9
247,-108230216,3,50,20,2,5
249,-108219529,3,50,20,2,13
251,-108193994,3,50,20,3,9
253,-108177942,3,50,30,0,5
255,-108177630,3,50,30,0,13
257,-108177395,3,50,30,1,9
259,-108152896,3,50,30,2,5
261,-108137280,3,50,30,2,13
263,-108122271,3,50,30,3,9
265,-108100760,3,50,40,0,5
267,-108100491,3,50,40,0,13
269,-108100294,3,50,40,1,9
271,-108077006,3,50,40,2,5
273,-108054491,3,50,40,2,13
275,-108036945,3,50,40,3,9
277,-108011900,3,50,50,0,5
279,-108011509,3,50,50,0,13
281,-108011275,3,50,50,1,9
283,-107980821,3,50,50,2,5
285,-107953363,3,50,50,2,13
287,-107925566,3,50,50,3,9
289,-107871364,4,50,0,0,5
291,-107870736,4,50,0,0,13
293,-107870345,4,50,0,1,9
295,-107865742,4,50,0,2,5
297,-107860764,4,50,0,2,13
299,-107849109,4,50,0,3,9
301,-107844812,4,50,10,0,5
303,-107844216,4,50,10,0,13
305,-107843698,4,50,10,1,9
307,-107829594,4,50,10,2,5
309,-107814763,4,50,10,2,13
311,-107792910,4,50,10,3,9
313,-107776248,4,50,20,0,5
315,-107775745,4,50,20,0,13
317,-107775276,4,50,20,1,9
319,-107747416,4,50,20,2,5
321,-107723369,4,50,20,2,13
323,-107672952,4,50,20,3,9
325,-107645684,4,50,30,0,5
327,-107645130,4,50,30,0,13
329,-107644507,4,50,30,1,9
331,-107598726,4,50,30,2,5
333,-107565105,4,50,30,2,13
335,-107512553,4,50,30,3,9
337,-107463334,4,50,40,0,5
339,-107462739,4,50,40,0,13
341,-107462332,4,50,40,1,9
343,-107400430,4,50,40,2,5
345,-107361148,4,50,40,2,13
347,-107284231,4,50,40,3,9
349,-107205895,4,50,50,0,5
351,-107205391,4,50,50,0,13
353,-107204907,4,50,50,1,9
355,-107135470,4,50,50,2,5
357,-107083899,4,50,50,2,13
359,-107005823,4,50,50,3,9
361,-106925816,5,50,0,0,5
363,-106925310,5,50,0,0,13
365,-106924531,5,50,0,1,9
367,-106918094,5,50,0,2,5
369,-106909039,5,50,0,2,13
371,-106892030,5,50,0,3,9
373,-106884969,5,50,10,0,5
375,-106884485,5,50,10,0,13
377,-106883997,5,50,10,1,9
379,-106864096,5,50,10,2,5
381,-106844765,5,50,10,2,13
383,-106806764,5,50,10,3,9
385,-106781213,5,50,20,0,5
387,-106780680,5,50,20,0,13
389,-106780008,5,50,20,1,9
391,-106731648,5,50,20,2,5
393,-106707712,5,50,20,2,13
395,-106649994,5,50,20,3,9
397,-106617882,5,50,30,0,5
399,-106617382,5,50,30,0,13
401,-106616772,5,50,30,1,9
403,-106567657,5,50,30,2,5
405,-106524798,5,50,30,2,13
407,-106459689,5,50,30,3,9
409,-106400767,5,50,40,0,5
411,-106400188,5,50,40,0,13
413,-106399719,5,50,40,1,9
415,-106323211,5,50,40,2,5
417,-106279878,5,50,40,2,13
419,-106154925,5,50,40,3,9
421,-106069923,5,50,50,0,5
423,-106069312,5,50,50,0,13
425,-106068686,5,50,50,1,9
427,-105963076,5,50,50,2,5
429,-105908876,5,50,50,2,13
431,-105733641,5,50,50,3,9
2,-109034303,0,50,0,0,9
4,-109033976,0,50,0,1,5
6,-109033514,0,50,0,1,13
8,-109033238,0,50,0,2,9
10,-109031886,0,50,0,3,5
12,-109031185,0,50,0,3,13
14,-109030094,0,50,10,0,9
16,-109030001,0,50,10,1,5
18,-109029153,0,50,10,1,13
20,-109027927,0,50,10,2,9
22,-109026928,0,50,10,3,5
24,-109025205,0,50,10,3,13
26,-109023173,0,50,20,0,9
28,-109023095,0,50,20,1,5
30,-109020373,0,50,20,1,13
32,-109016842,0,50,20,2,9
34,-109014867,0,50,20,3,5
36,-109013214,0,50,20,3,13
38,-109010880,0,50,30,0,9
40,-109010770,0,50,30,1,5
42,-109006189,0,50,30,1,13
44,-109002795,0,50,30,2,9
46,-108997611,0,50,30,3,5
48,-108992279,0,50,30,3,13
50,-108986605,0,50,40,0,9
52,-108986511,0,50,40,1,5
54,-108980918,0,50,40,1,13
56,-108975707,0,50,40,2,9
58,-108971216,0,50,40,3,5
60,-108968348,0,50,40,3,13
62,-108962992,0,50,50,0,9
64,-108962930,0,50,50,1,5
66,-108956317,0,50,50,1,13
68,-108951073,0,50,50,2,9
70,-108945311,0,50,50,3,5
72,-108941055,0,50,50,3,13
74,-108932611,1,50,0,0,9
76,-108932329,1,50,0,1,5
78,-108929663,1,50,0,1,13
80,-108927736,1,50,0,2,9
82,-108921168,1,50,0,3,5
84,-108917583,1,50,0,3,13
86,-108915057,1,50,10,0,9
88,-108914823,1,50,10,1,5
90,-108908027,1,50,10,1,13
92,-108902214,1,50,10,2,9
94,-108896435,1,50,10,3,5
96,-108886807,1,50,10,3,13
98,-108881434,1,50,20,0,9
100,-108881246,1,50,20,1,5
102,-108866006,1,50,20,1,13
104,-108851458,1,50,20,2,9
106,-108828358,1,50,20,3,5
108,-108816645,1,50,20,3,13
110,-108811123,1,50,30,0,9
112,-108810873,1,50,30,1,5
114,-108795674,1,50,30,1,13
116,-108777858,1,50,30,2,9
118,-108759836,1,50,30,3,5
120,-108746032,1,50,30,3,13
122,-108741198,1,50,40,0,9
124,-108741042,1,50,40,1,5
126,-108717471,1,50,40,1,13
128,-108702635,1,50,40,2,9
130,-108680950,1,50,40,3,5
132,-108664259,1,50,40,3,13
134,-108640974,1,50,50,0,9
136,-108640787,1,50,50,1,5
138,-108621570,1,50,50,1,13
140,-108590735,1,50,50,2,9
142,-108539936,1,50,50,3,5
144,-108522533,1,50,50,3,13
146,-108487786,2,50,0,0,9
148,-108487457,2,50,0,1,5
150,-108485418,2,50,0,1,13
152,-108483302,2,50,0,2,9
154,-108481039,2,50,0,3,5
156,-108477829,2,50,0,3,13
158,-108475870,2,50,10,0,9
160,-108475677,2,50,10,1,5
162,-108469697,2,50,10,1,13
164,-108464347,2,50,10,2,9
166,-108457389,2,50,10,3,5
168,-108448589,2,50,10,3,13
170,-108442569,2,50,20,0,9
172,-108442382,2,50,20,1,5
174,-108435444,2,50,20,1,13
176,-108426441,2,50,20,2,9
178,-108418141,2,50,20,3,5
180,-108409731,2,50,20,3,13
182,-108402476,2,50,30,0,9
184,-108402367,2,50,30,1,5
186,-108383445,2,50,30,1,13
188,-108376357,2,50,30,2,9
190,-108366514,2,50,30,3,5
192,-108348764,2,50,30,3,13
194,-108331395,2,50,40,0,9
196,-108331255,2,50,40,1,5
198,-108309549,2,50,40,1,13
200,-108291374,2,50,40,2,9
202,-108264661,2,50,40,3,5
204,-108251152,2,50,40,3,13
206,-108232229,2,50,50,0,9
208,-108231979,2,50,50,1,5
210,-108208569,2,50,50,1,13
212,-108198037,2,50,50,2,9
214,-108181992,2,50,50,3,5
216,-108158948,2,50,50,3,13
218,-108135442,3,50,0,0,9
220,-108135113,3,50,0,1,5
222,-108131590,3,50,0,1,13
224,-108127089,3,50,0,2,9
226,-108123353,3,50,0,3,5
228,-108119786,3,50,0,3,13
230,-108118217,3,50,10,0,9
232,-108117903,3,50,10,1,5
234,-108109678,3,50,10,1,13
236,-108102835,3,50,10,2,9
238,-108089001,3,50,10,3,5
240,-108081682,3,50,10,3,13
242,-108075345,3,50,20,0,9
244,-108075017,3,50,20,1,5
246,-108065720,3,50,20,1,13
248,-108053113,3,50,20,2,9
250,-108038089,3,50,20,3,5
252,-108022531,3,50,20,3,13
254,-108010477,3,50,30,0,9
256,-108010086,3,50,30,1,5
258,-107993045,3,50,30,1,13
260,-107980114,3,50,30,2,9
262,-107951324,3,50,30,3,5
264,-107929058,3,50,30,3,13
266,-107903711,3,50,40,0,9
268,-107903501,3,50,40,1,5
270,-107879639,3,50,40,1,13
272,-107861563,3,50,40,2,9
274,-107835339,3,50,40,3,5
276,-107817929,3,50,40,3,13
278,-107795599,3,50,50,0,9
280,-107795314,3,50,50,1,5
282,-107768191,3,50,50,1,13
284,-107739138,3,50,50,2,9
286,-107712954,3,50,50,3,5
288,-107686217,3,50,50,3,13
290,-107649158,4,50,0,0,9
292,-107648579,4,50,0,1,5
294,-107644951,4,50,0,1,13
296,-107639313,4,50,0,2,9
298,-107630493,4,50,0,3,5
300,-107625561,4,50,0,3,13
302,-107619420,4,50,10,0,9
304,-107618948,4,50,10,1,5
306,-107603656,4,50,10,1,13
308,-107578951,4,50,10,2,9
310,-107556364,4,50,10,3,5
312,-107544741,4,50,10,3,13
314,-107519923,4,50,20,0,9
316,-107519356,4,50,20,1,5
318,-107498883,4,50,20,1,13
320,-107465791,4,50,20,2,9
322,-107433331,4,50,20,3,5
324,-107408476,4,50,20,3,13
326,-107366421,4,50,30,0,9
328,-107366044,4,50,30,1,5
330,-107332996,4,50,30,1,13
332,-107295565,4,50,30,2,9
334,-107253145,4,50,30,3,5
336,-107221582,4,50,30,3,13
338,-107197373,4,50,40,0,9
340,-107196920,4,50,40,1,5
342,-107154360,4,50,40,1,13
344,-107072105,4,50,40,2,9
346,-107010626,4,50,40,3,5
348,-106975550,4,50,40,3,13
350,-106891955,4,50,50,0,9
352,-106891471,4,50,50,1,5
354,-106836073,4,50,50,1,13
356,-106751504,4,50,50,2,9
358,-106671376,4,50,50,3,5
360,-106610848,4,50,50,3,13
362,-106501154,5,50,0,0,9
364,-106500638,5,50,0,1,5
366,-106497686,5,50,0,1,13
368,-106487734,5,50,0,2,9
370,-106475005,5,50,0,3,5
372,-106469250,5,50,0,3,13
374,-106462207,5,50,10,0,9
376,-106461611,5,50,10,1,5
378,-106442685,5,50,10,1,13
380,-106408885,5,50,10,2,9
382,-106380348,5,50,10,3,5
384,-106364629,5,50,10,3,13
386,-106328700,5,50,20,0,9
388,-106328134,5,50,20,1,5
390,-106304692,5,50,20,1,13
392,-106244657,5,50,20,2,9
394,-106190423,5,50,20,3,5
396,-106168786,5,50,20,3,13
398,-106131748,5,50,30,0,9
400,-106131186,5,50,30,1,5
402,-106095848,5,50,30,1,13
404,-106030858,5,50,30,2,9
406,-105977123,5,50,30,3,5
408,-105937751,5,50,30,3,13
410,-105883247,5,50,40,0,9
412,-105882764,5,50,40,1,5
414,-105828481,5,50,40,1,13
416,-105727847,5,50,40,2,9
418,-105632751,5,50,40,3,5
420,-105598337,5,50,40,3,13
422,-105476793,5,50,50,0,9
424,-105476229,5,50,50,1,5
426,-105414977,5,50,50,1,13
428,-105279152,5,50,50,2,9
430,-105198904,5,50,50,3,5
432,-105150906,5,50,50,3,13
