"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
1,53370149,0,50,0,0,5
3,53370472,0,50,0,0,13
5,53370656,0,50,0,1,9
7,53371517,0,50,0,2,5
9,53372232,0,50,0,2,13
11,53373127,0,50,0,3,9
13,53373582,0,50,10,0,5
15,53373782,0,50,10,0,13
17,53373859,0,50,10,1,9
19,53375050,0,50,10,2,5
21,53376914,0,50,10,2,13
23,53378510,0,50,10,3,9
25,53380276,0,50,20,0,5
27,53380362,0,50,20,0,13
29,53380466,0,50,20,1,9
31,53385221,0,50,20,2,5
33,53386896,0,50,20,2,13
35,53390288,0,50,20,3,9
37,53392394,0,50,30,0,5
39,53392520,0,50,30,0,13
41,53392614,0,50,30,1,9
43,53397036,0,50,30,2,5
45,53398603,0,50,30,2,13
47,53403840,0,50,30,3,9
49,53406579,0,50,40,0,5
51,53406682,0,50,40,0,13
53,53406779,0,50,40,1,9
55,53410193,0,50,40,2,5
57,53416883,0,50,40,2,13
59,53418916,0,50,40,3,9
61,53425092,0,50,50,0,5
63,53425199,0,50,50,0,13
65,53425251,0,50,50,1,9
67,53429969,0,50,50,2,5
69,53435202,0,50,50,2,13
71,53440424,0,50,50,3,9
73,53450086,1,50,0,0,5
75,53450466,1,50,0,0,13
77,53450777,1,50,0,1,9
79,53452481,1,50,0,2,5
81,53455872,1,50,0,2,13
83,53460161,1,50,0,3,9
85,53462913,1,50,10,0,5
87,53463302,1,50,10,0,13
89,53463592,1,50,10,1,9
91,53469095,1,50,10,2,5
93,53478412,1,50,10,2,13
95,53487804,1,50,10,3,9
97,53495995,1,50,20,0,5
99,53496368,1,50,20,0,13
101,53496591,1,50,20,1,9
103,53508515,1,50,20,2,5
105,53520225,1,50,20,2,13
107,53534063,1,50,20,3,9
109,53547871,1,50,30,0,5
111,53548190,1,50,30,0,13
113,53548433,1,50,30,1,9
115,53562891,1,50,30,2,5
117,53581808,1,50,30,2,13
119,53604355,1,50,30,3,9
121,53618713,1,50,40,0,5
123,53619171,1,50,40,0,13
125,53619474,1,50,40,1,9
127,53635111,1,50,40,2,5
129,53664374,1,50,40,2,13
131,53687874,1,50,40,3,9
133,53729701,1,50,50,0,5
135,53730019,1,50,50,0,13
137,53730248,1,50,50,1,9
139,53761310,1,50,50,2,5
141,53784141,1,50,50,2,13
143,53820024,1,50,50,3,9
145,53862379,2,50,0,0,5
147,53862669,2,50,0,0,13
149,53862885,2,50,0,1,9
151,53864222,2,50,0,2,5
153,53867738,2,50,0,2,13
155,53870775,2,50,0,3,9
157,53872194,2,50,10,0,5
159,53872350,2,50,10,0,13
161,53872514,2,50,10,1,9
163,53883214,2,50,10,2,5
165,53892710,2,50,10,2,13
167,53899429,2,50,10,3,9
169,53905582,2,50,20,0,5
171,53905845,2,50,20,0,13
173,53906058,2,50,20,1,9
175,53917924,2,50,20,2,5
177,53926459,2,50,20,2,13
179,53935254,2,50,20,3,9
181,53945955,2,50,30,0,5
183,53946159,2,50,30,0,13
185,53946394,2,50,30,1,9
187,53973882,2,50,30,2,5
189,53984657,2,50,30,2,13
191,54000164,2,50,30,3,9
193,54017706,2,50,40,0,5
195,54017984,2,50,40,0,13
197,54018195,2,50,40,1,9
199,54050274,2,50,40,2,5
201,54072868,2,50,40,2,13
203,54092807,2,50,40,3,9
205,54117633,2,50,50,0,5
207,54117977,2,50,50,0,13
209,54118173,2,50,50,1,9
211,54138977,2,50,50,2,5
213,54156962,2,50,50,2,13
215,54176620,2,50,50,3,9
217,54201935,3,50,0,0,5
219,54202160,3,50,0,0,13
221,54202473,3,50,0,1,9
223,54205546,3,50,0,2,5
225,54209062,3,50,0,2,13
227,54213037,3,50,0,3,9
229,54216588,3,50,10,0,5
231,54216932,3,50,10,0,13
233,54217179,3,50,10,1,9
235,54226080,3,50,10,2,5
237,54231867,3,50,10,2,13
239,54239198,3,50,10,3,9
241,54251046,3,50,20,0,5
243,54251473,3,50,20,0,13
245,54251855,3,50,20,1,9
247,54269151,3,50,20,2,5
249,54285121,3,50,20,2,13
251,54297167,3,50,20,3,9
253,54308691,3,50,30,0,5
255,54309034,3,50,30,0,13
257,54309385,3,50,30,1,9
259,54324430,3,50,30,2,5
261,54345370,3,50,30,2,13
263,54357834,3,50,30,3,9
265,54382822,3,50,40,0,5
267,54383058,3,50,40,0,13
269,54383283,3,50,40,1,9
271,54404775,3,50,40,2,5
273,54432206,3,50,40,2,13
275,54453780,3,50,40,3,9
277,54497162,3,50,50,0,5
279,54497533,3,50,50,0,13
281,54497968,3,50,50,1,9
283,54520629,3,50,50,2,5
285,54543155,3,50,50,2,13
287,54576758,3,50,50,3,9
289,54620810,4,50,0,0,5
291,54621440,4,50,0,0,13
293,54621885,4,50,0,1,9
295,54626833,4,50,0,2,5
297,54633411,4,50,0,2,13
299,54643718,4,50,0,3,9
301,54648959,4,50,10,0,5
303,54649634,4,50,10,0,13
305,54650188,4,50,10,1,9
307,54670801,4,50,10,2,5
309,54688250,4,50,10,2,13
311,54712863,4,50,10,3,9
313,54732548,4,50,20,0,5
315,54733129,4,50,20,0,13
317,54733595,4,50,20,1,9
319,54767102,4,50,20,2,5
321,54790720,4,50,20,2,13
323,54839197,4,50,20,3,9
325,54863625,4,50,30,0,5
327,54864125,4,50,30,0,13
329,54864677,4,50,30,1,9
331,54898997,4,50,30,2,5
333,54927538,4,50,30,2,13
335,54991180,4,50,30,3,9
337,55030842,4,50,40,0,5
339,55031383,4,50,40,0,13
341,55031868,4,50,40,1,9
343,55083152,4,50,40,2,5
345,55133905,4,50,40,2,13
347,55203368,4,50,40,3,9
349,55277124,4,50,50,0,5
351,55277625,4,50,50,0,13
353,55278172,4,50,50,1,9
355,55331298,4,50,50,2,5
357,55377274,4,50,50,2,13
359,55463800,4,50,50,3,9
361,55550691,5,50,0,0,5
363,55551212,5,50,0,0,13
365,55551702,5,50,0,1,9
367,55561093,5,50,0,2,5
369,55569775,5,50,0,2,13
371,55582518,5,50,0,3,9
373,55591975,5,50,10,0,5
375,55592568,5,50,10,0,13
377,55593219,5,50,10,1,9
379,55617244,5,50,10,2,5
381,55635131,5,50,10,2,13
383,55671776,5,50,10,3,9
385,55697226,5,50,20,0,5
387,55697808,5,50,20,0,13
389,55698492,5,50,20,1,9
391,55753557,5,50,20,2,5
393,55786862,5,50,20,2,13
395,55843249,5,50,20,3,9
397,55879595,5,50,30,0,5
399,55880165,5,50,30,0,13
401,55880870,5,50,30,1,9
403,55942411,5,50,30,2,5
405,55979989,5,50,30,2,13
407,56043375,5,50,30,3,9
409,56109427,5,50,40,0,5
411,56109993,5,50,40,0,13
413,56110500,5,50,40,1,9
415,56172807,5,50,40,2,5
417,56233826,5,50,40,2,13
419,56333560,5,50,40,3,9
421,56406019,5,50,50,0,5
423,56406521,5,50,50,0,13
425,56407049,5,50,50,1,9
427,56491712,5,50,50,2,5
429,56560933,5,50,50,2,13
431,56707396,5,50,50,3,9
2,53370112,0,50,0,0,9
4,53370465,0,50,0,1,5
6,53371153,0,50,0,1,13
8,53372224,0,50,0,2,9
10,53372888,0,50,0,3,5
12,53373695,0,50,0,3,13
14,53374112,0,50,10,0,9
16,53374239,0,50,10,1,5
18,53375636,0,50,10,1,13
20,53377253,0,50,10,2,9
22,53378928,0,50,10,3,5
24,53382077,0,50,10,3,13
26,53382562,0,50,20,0,9
28,53382628,0,50,20,1,5
30,53384966,0,50,20,1,13
32,53389864,0,50,20,2,9
34,53393212,0,50,20,3,5
36,53395353,0,50,20,3,13
38,53396851,0,50,30,0,9
40,53396926,0,50,30,1,5
42,53400671,0,50,30,1,13
44,53405769,0,50,30,2,9
46,53408559,0,50,30,3,5
48,53411197,0,50,30,3,13
50,53416909,0,50,40,0,9
52,53417001,0,50,40,1,5
54,53421809,0,50,40,1,13
56,53428139,0,50,40,2,9
58,53431233,0,50,40,3,5
60,53433810,0,50,40,3,13
62,53436929,0,50,50,0,9
64,53437041,0,50,50,1,5
66,53444963,0,50,50,1,13
68,53451476,0,50,50,2,9
70,53459721,0,50,50,3,5
72,53464274,0,50,50,3,13
74,53472558,1,50,0,0,9
76,53472838,1,50,0,1,5
78,53475760,1,50,0,1,13
80,53478313,1,50,0,2,9
82,53483920,1,50,0,3,5
84,53486898,1,50,0,3,13
86,53489670,1,50,10,0,9
88,53490084,1,50,10,1,5
90,53496422,1,50,10,1,13
92,53506087,1,50,10,2,9
94,53514273,1,50,10,3,5
96,53523290,1,50,10,3,13
98,53532348,1,50,20,0,9
100,53532570,1,50,20,1,5
102,53545036,1,50,20,1,13
104,53555559,1,50,20,2,9
106,53566675,1,50,20,3,5
108,53581566,1,50,20,3,13
110,53596557,1,50,30,0,9
112,53596833,1,50,30,1,5
114,53609590,1,50,30,1,13
116,53632525,1,50,30,2,9
118,53656793,1,50,30,3,5
120,53681915,1,50,30,3,13
122,53702306,1,50,40,0,9
124,53702536,1,50,40,1,5
126,53730060,1,50,40,1,13
128,53751315,1,50,40,2,9
130,53785685,1,50,40,3,5
132,53807646,1,50,40,3,13
134,53838851,1,50,50,0,9
136,53839042,1,50,50,1,5
138,53858693,1,50,50,1,13
140,53885528,1,50,50,2,9
142,53914106,1,50,50,3,5
144,53934976,1,50,50,3,13
146,53969030,2,50,0,0,9
148,53969140,2,50,0,1,5
150,53969999,2,50,0,1,13
152,53971666,2,50,0,2,9
154,53974364,2,50,0,3,5
156,53975738,2,50,0,3,13
158,53977715,2,50,10,0,9
160,53978029,2,50,10,1,5
162,53986446,2,50,10,1,13
164,53991118,2,50,10,2,9
166,53995664,2,50,10,3,5
168,53999644,2,50,10,3,13
170,54004962,2,50,20,0,9
172,54005106,2,50,20,1,5
174,54017849,2,50,20,1,13
176,54027183,2,50,20,2,9
178,54045733,2,50,20,3,5
180,54060305,2,50,20,3,13
182,54072169,2,50,30,0,9
184,54072354,2,50,30,1,5
186,54086746,2,50,30,1,13
188,54099952,2,50,30,2,9
190,54113468,2,50,30,3,5
192,54123036,2,50,30,3,13
194,54134355,2,50,40,0,9
196,54134643,2,50,40,1,5
198,54152600,2,50,40,1,13
200,54173555,2,50,40,2,9
202,54187869,2,50,40,3,5
204,54199492,2,50,40,3,13
206,54217823,2,50,50,0,9
208,54217972,2,50,50,1,5
210,54235529,2,50,50,1,13
212,54260516,2,50,50,2,9
214,54296961,2,50,50,3,5
216,54312805,2,50,50,3,13
218,54338800,3,50,0,0,9
220,54339053,3,50,0,1,5
222,54341329,3,50,0,1,13
224,54343503,3,50,0,2,9
226,54347822,3,50,0,3,5
228,54349775,3,50,0,3,13
230,54351791,3,50,10,0,9
232,54352081,3,50,10,1,5
234,54359431,3,50,10,1,13
236,54367330,3,50,10,2,9
238,54382171,3,50,10,3,5
240,54391199,3,50,10,3,13
242,54397888,3,50,20,0,9
244,54398195,3,50,20,1,5
246,54412172,3,50,20,1,13
248,54421322,3,50,20,2,9
250,54430257,3,50,20,3,5
252,54444052,3,50,20,3,13
254,54455204,3,50,30,0,9
256,54455577,3,50,30,1,5
258,54466705,3,50,30,1,13
260,54482195,3,50,30,2,9
262,54498963,3,50,30,3,5
264,54517334,3,50,30,3,13
266,54535195,3,50,40,0,9
268,54535532,3,50,40,1,5
270,54549052,3,50,40,1,13
272,54564295,3,50,40,2,9
274,54600033,3,50,40,3,5
276,54628354,3,50,40,3,13
278,54649552,3,50,50,0,9
280,54649931,3,50,50,1,5
282,54678319,3,50,50,1,13
284,54700506,3,50,50,2,9
286,54743898,3,50,50,3,5
288,54774407,3,50,50,3,13
290,54808841,4,50,0,0,9
292,54809281,4,50,0,1,5
294,54813560,4,50,0,1,13
296,54820185,4,50,0,2,9
298,54827448,4,50,0,3,5
300,54831927,4,50,0,3,13
302,54839635,4,50,10,0,9
304,54840193,4,50,10,1,5
306,54853631,4,50,10,1,13
308,54873944,4,50,10,2,9
310,54893037,4,50,10,3,5
312,54905932,4,50,10,3,13
314,54924749,4,50,20,0,9
316,54925239,4,50,20,1,5
318,54946633,4,50,20,1,13
320,54981117,4,50,20,2,9
322,55011947,4,50,20,3,5
324,55033769,4,50,20,3,13
326,55067633,4,50,30,0,9
328,55068143,4,50,30,1,5
330,55097648,4,50,30,1,13
332,55153632,4,50,30,2,9
334,55208843,4,50,30,3,5
336,55240287,4,50,30,3,13
338,55292203,4,50,40,0,9
340,55292670,4,50,40,1,5
342,55332794,4,50,40,1,13
344,55385115,4,50,40,2,9
346,55460560,4,50,40,3,5
348,55511837,4,50,40,3,13
350,55569905,4,50,50,0,9
352,55570519,4,50,50,1,5
354,55617150,4,50,50,1,13
356,55702489,4,50,50,2,9
358,55768752,4,50,50,3,5
360,55824556,4,50,50,3,13
362,55932001,5,50,0,0,9
364,55932537,5,50,0,1,5
366,55936230,5,50,0,1,13
368,55946829,5,50,0,2,9
370,55955035,5,50,0,3,5
372,55960937,5,50,0,3,13
374,55970786,5,50,10,0,9
376,55971347,5,50,10,1,5
378,55984373,5,50,10,1,13
380,56008899,5,50,10,2,9
382,56035004,5,50,10,3,5
384,56052364,5,50,10,3,13
386,56075845,5,50,20,0,9
388,56076252,5,50,20,1,5
390,56103508,5,50,20,1,13
392,56139532,5,50,20,2,9
394,56177128,5,50,20,3,5
396,56200835,5,50,20,3,13
398,56234953,5,50,30,0,9
400,56235670,5,50,30,1,5
402,56274586,5,50,30,1,13
404,56324137,5,50,30,2,9
406,56377943,5,50,30,3,5
408,56419156,5,50,30,3,13
410,56466148,5,50,40,0,9
412,56466773,5,50,40,1,5
414,56516652,5,50,40,1,13
416,56617162,5,50,40,2,9
418,56691319,5,50,40,3,5
420,56745024,5,50,40,3,13
422,56814292,5,50,50,0,9
424,56814724,5,50,50,1,5
426,56862657,5,50,50,1,13
428,56947015,5,50,50,2,9
430,57031607,5,50,50,3,5
432,57083108,5,50,50,3,13
